Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Evaluating improvements to a meta-heuristic search for constrained interaction testing","Empirical Software Engineering","","16","1","10.1007/s10664-010-9135-7","Brady J. GarvinMyra B. CohenMatthew B. Dwyer","2011","http://link.springer.com/article/10.1007/s10664-010-9135-7","Article"
"The impact of domain knowledge on the effectiveness of requirements engineering activities","Empirical Software Engineering","","22","1","10.1007/s10664-015-9416-2","Ali NiknafsDaniel Berry","2017","http://link.springer.com/article/10.1007/s10664-015-9416-2","Article"
"Evolutionary Fuzzing of Android OS Vendor System Services","Empirical Software Engineering","","24","6","10.1007/s10664-019-09725-6","Domenico CotroneoAntonio Ken IannilloRoberto Natella","2019","http://link.springer.com/article/10.1007/s10664-019-09725-6","Article"
"An empirical catalog of code smells for the presentation layer of Android apps","Empirical Software Engineering","","24","6","10.1007/s10664-019-09768-9","Suelen Goularte CarvalhoMaurício AnicheJúlio VeríssimoRafael S. DurelliMarco Aurélio Gerosa","2019","http://link.springer.com/article/10.1007/s10664-019-09768-9","Article"
"Challenges and industry practices for managing software variability in small and medium sized enterprises","Empirical Software Engineering","","19","4","10.1007/s10664-013-9253-0","Tuomas IhmeMinna PikkarainenSusanna TeppolaJukka KääriäinenOlivier Biot","2014","http://link.springer.com/article/10.1007/s10664-013-9253-0","Article"
"Test descriptions with ETSI TDL","Software Quality Journal","","27","2","10.1007/s11219-018-9423-9","Philip MakedonskiGusztáv AdamisMartti KäärikFinn KristoffersenMichele CarignaniAndreas UlrichJens Grabowski","2019","http://link.springer.com/article/10.1007/s11219-018-9423-9","Article"
"A survey of traceability in requirements engineering and model-driven development","Software & Systems Modeling","","9","4","10.1007/s10270-009-0145-0","Stefan WinklerJens von Pilgrim","2010","http://link.springer.com/article/10.1007/s10270-009-0145-0","Article"
"Understanding integration in a software development environment: Issues and illustrations","Journal of Systems Integration","","3","3 - 4","10.1007/BF01975518","Alan W. BrownKurt C. WallnauPeter H. Feiler","1993","http://link.springer.com/article/10.1007/BF01975518","Article"
"Multi-criteria test cases selection for model transformations","Automated Software Engineering","","27","1 - 2","10.1007/s10515-020-00271-w","Bader AlkhaziChaima AbidMarouane KessentiniDorian LeroyManuel Wimmer","2020","http://link.springer.com/article/10.1007/s10515-020-00271-w","Article"
"WCET analysis of modern processors using multi-criteria optimisation","Empirical Software Engineering","","16","1","10.1007/s10664-010-9133-9","Iain BateUsman Khan","2011","http://link.springer.com/article/10.1007/s10664-010-9133-9","Article"
"Test-Driven Development in scientific software: a survey","Software Quality Journal","","25","2","10.1007/s11219-015-9292-4","Aziz NanthaamornphongJeffrey C. Carver","2017","http://link.springer.com/article/10.1007/s11219-015-9292-4","Article"
"Productivity paradoxes revisited","Empirical Software Engineering","","22","2","10.1007/s10664-016-9453-5","Carlos Henrique C. Duarte","2017","http://link.springer.com/article/10.1007/s10664-016-9453-5","Article"
"Exhaustive generation of combinatorial objects by ECO","Acta Informatica","","40","8","10.1007/s00236-004-0139-x","Silvia BacchelliElena BarcucciElisabetta GrazziniElisa Pergola","2004","http://link.springer.com/article/10.1007/s00236-004-0139-x","Article"
"Testing adaptation policies for software components","Software Quality Journal","","28","3","10.1007/s11219-019-09487-w","Frédéric DadeauJean-Philippe GrosOlga Kouchnarenko","2020","http://link.springer.com/article/10.1007/s11219-019-09487-w","Article"
"Experiences using Tedeso: an extensible and interoperable model-based testing platform","Automated Software Engineering","","20","3","10.1007/s10515-012-0118-3","Roberto Silveira Silva FilhoWilliam M. HaslingChristof J. BudnikMonica McKenna","2013","http://link.springer.com/article/10.1007/s10515-012-0118-3","Article"
"Operational definition and automated inference of test-driven development with Zorro","Automated Software Engineering","","17","1","10.1007/s10515-009-0058-8","Hongbing KouPhilip M. JohnsonHakan Erdogmus","2009","http://link.springer.com/article/10.1007/s10515-009-0058-8","Article"
"Architecture analysis of enterprise systems modifiability: a metamodel for software change cost estimation","Software Quality Journal","","18","4","10.1007/s11219-010-9100-0","Robert LagerströmPontus JohnsonMathias Ekstedt","2010","http://link.springer.com/article/10.1007/s11219-010-9100-0","Article"
"On the use of commit-relevant mutants","Empirical Software Engineering","","27","5","10.1007/s10664-022-10138-1","Miloš OjdanićWei MaThomas LaurentThierry Titcheu ChekamAnthony VentresqueMike Papadakis","2022","http://link.springer.com/article/10.1007/s10664-022-10138-1","Article"
"Assessment and cross-product prediction of software product line quality: accounting for reuse across products, over multiple releases","Automated Software Engineering","","23","2","10.1007/s10515-014-0160-4","Thomas DevineKaterina Goseva-PopstojanovaSandeep KrishnanRobyn R. Lutz","2016","http://link.springer.com/article/10.1007/s10515-014-0160-4","Article"
"Finding fault with fault injection: an empirical exploration of distortion in fault injection experiments","Software Quality Journal","","24","1","10.1007/s11219-014-9261-3","Erik van der KouweCristiano GiuffridaAndrew S. Tanenbaum","2016","http://link.springer.com/article/10.1007/s11219-014-9261-3","Article"
"The Impact of Project Planning Team Experience on Software Project Cost Estimates","Empirical Software Engineering","","10","2","10.1007/s10664-004-6192-9","James McDonald","2005","http://link.springer.com/article/10.1007/s10664-004-6192-9","Article"
"Developers perception of peer code review in research software development","Empirical Software Engineering","","27","1","10.1007/s10664-021-10053-x","Nasir U. EistyJeffrey C. Carver","2021","http://link.springer.com/article/10.1007/s10664-021-10053-x","Article"
"CGT-FL: using cooperative game theory to effective fault localization in presence of coincidental correctness","Empirical Software Engineering","","25","5","10.1007/s10664-020-09859-y","Farid Feyzi","2020","http://link.springer.com/article/10.1007/s10664-020-09859-y","Article"
"On model-based analysis of organizational structures: an assessment of current modeling approaches and application of multi-level modeling in support of design and analysis of organizational structures","Software and Systems Modeling","","19","2","10.1007/s10270-019-00767-4","Sybren de KinderenMonika Kaczmarek-Heß","2020","http://link.springer.com/article/10.1007/s10270-019-00767-4","Article"
"Extending symbolic execution for automated testing of stored procedures","Software Quality Journal","","28","2","10.1007/s11219-019-09453-6","Maryam Abdul GhafoorMuhammad Suleman MahmoodJunaid Haroon Siddiqui","2020","http://link.springer.com/article/10.1007/s11219-019-09453-6","Article"
"On the long-term use of visual gui testing in industrial practice: a case study","Empirical Software Engineering","","22","6","10.1007/s10664-016-9497-6","Emil AlégrothRobert Feldt","2017","http://link.springer.com/article/10.1007/s10664-016-9497-6","Article"
"Exploring output-based coverage for testing PHP web applications","Automated Software Engineering","","26","1","10.1007/s10515-018-0246-5","Hung Viet NguyenHung Dang PhanChristian KästnerTien N. Nguyen","2019","http://link.springer.com/article/10.1007/s10515-018-0246-5","Article"
"Integrated formal verification of safety-critical software","International Journal on Software Tools for Technology Transfer","","20","4","10.1007/s10009-017-0475-0","Ning GeEric JennNicolas BretonYoann Fonteneau","2018","http://link.springer.com/article/10.1007/s10009-017-0475-0","Article"
"Quantifying structural attributes of system decompositions in 28 feature-oriented software product lines","Empirical Software Engineering","","21","4","10.1007/s10664-014-9336-6","Stefan SobernigSven ApelSergiy KolesnikovNorbert Siegmund","2016","http://link.springer.com/article/10.1007/s10664-014-9336-6","Article"
"Topic modeling in software engineering research","Empirical Software Engineering","","26","6","10.1007/s10664-021-10026-0","Camila Costa SilvaMatthias GalsterFabian Gilson","2021","http://link.springer.com/article/10.1007/s10664-021-10026-0","Article"
"The secret life of test smells - an empirical study on test smell evolution and maintenance","Empirical Software Engineering","","26","5","10.1007/s10664-021-09969-1","Dong Jae KimTse-Hsun (Peter) ChenJinqiu Yang","2021","http://link.springer.com/article/10.1007/s10664-021-09969-1","Article"
"Faults in deep reinforcement learning programs: a taxonomy and a detection approach","Automated Software Engineering","","29","1","10.1007/s10515-021-00313-x","Amin NikanjamMohammad Mehdi MorovatiFoutse KhomhHoussem Ben Braiek","2021","http://link.springer.com/article/10.1007/s10515-021-00313-x","Article"
"Wodel-Test: a model-based framework for language-independent mutation testing","Software and Systems Modeling","","20","3","10.1007/s10270-020-00827-0","Pablo Gómez-AbajoEsther GuerraJuan de LaraMercedes G. Merayo","2021","http://link.springer.com/article/10.1007/s10270-020-00827-0","Article"
"The reproducibility of programming-related issues in Stack Overflow questions","Empirical Software Engineering","","27","3","10.1007/s10664-021-10113-2","Saikat MondalMohammad Masudur RahmanChanchal K. RoyKevin Schneider","2022","http://link.springer.com/article/10.1007/s10664-021-10113-2","Article"
"Performance Analysis Integration in the Uintah Software Development Cycle","International Journal of Parallel Programming","","31","1","10.1023/A:1021786219770","J. Davison de St. GermainAlan MorrisSteven G. ParkerAllen D. MalonySameer Shende","2003","http://link.springer.com/article/10.1023/A%3A1021786219770","Article"
"Demystifying regular expression bugs","Empirical Software Engineering","","27","1","10.1007/s10664-021-10033-1","Peipei WangChris BrownJamie A. JenningsKathryn T. Stolee","2021","http://link.springer.com/article/10.1007/s10664-021-10033-1","Article"
"Developing and Maintaining an Object-Oriented Distributed Multimedia Information System","Annals of Software Engineering","","12","1","10.1023/A:1013358620279","Betty H.C. ChengGerald C. Gannod","2001","http://link.springer.com/article/10.1023/A%3A1013358620279","Article"
"Developing search strategies for detecting relevant experiments","Empirical Software Engineering","","14","5","10.1007/s10664-008-9091-7","Oscar DiesteAnna GrimánNatalia Juristo","2009","http://link.springer.com/article/10.1007/s10664-008-9091-7","Article"
"Code generation for a family of executable modelling notations","Software & Systems Modeling","","11","2","10.1007/s10270-010-0176-6","Adam ProutJoanne M. AtleeNancy A. DayPourya Shaker","2012","http://link.springer.com/article/10.1007/s10270-010-0176-6","Article"
"An industrial case study on the use of UML in software maintenance and its perceived benefits and hurdles","Empirical Software Engineering","","23","6","10.1007/s10664-018-9599-4","Ana M. Fernández-SáezMichel R. V. ChaudronMarcela Genero","2018","http://link.springer.com/article/10.1007/s10664-018-9599-4","Article"
"Semantic topic models for source code analysis","Empirical Software Engineering","","22","4","10.1007/s10664-016-9473-1","Anas MahmoudGary Bradshaw","2017","http://link.springer.com/article/10.1007/s10664-016-9473-1","Article"
"A replicated empirical study of a selection method for software reliability growth models","Empirical Software Engineering","","12","2","10.1007/s10664-006-9018-0","Carina Andersson","2006","http://link.springer.com/article/10.1007/s10664-006-9018-0","Article"
"Artificial Intelligence and Software Engineering: Breaking the Toy Mold","Automated Software Engineering","","4","3","10.1023/A:1008662625094","Christopher A. WeltyPeter G. Selfridge","1997","http://link.springer.com/article/10.1023/A%3A1008662625094","Article"
"Introduction of static quality analysis in small- and medium-sized software enterprises: experiences from technology transfer","Software Quality Journal","","22","3","10.1007/s11219-013-9217-z","Mario GleirscherDmitriy GolubitskiyMaximilian IrlbeckStefan Wagner","2014","http://link.springer.com/article/10.1007/s11219-013-9217-z","Article"
"Quality attribute trade-offs in the embedded systems industry: an exploratory case study","Software Quality Journal","","28","2","10.1007/s11219-019-09478-x","Darius SasParis Avgeriou","2020","http://link.springer.com/article/10.1007/s11219-019-09478-x","Article"
"Should I follow this fault localization tool’s output?","Empirical Software Engineering","","20","5","10.1007/s10664-014-9349-1","Tien-Duy B. LeDavid LoFerdian Thung","2015","http://link.springer.com/article/10.1007/s10664-014-9349-1","Article"
"An experimental evaluation of the importance of randomness in hill climbing searches applied to software engineering problems","Empirical Software Engineering","","19","5","10.1007/s10664-013-9294-4","Márcio de O. Barros","2014","http://link.springer.com/article/10.1007/s10664-013-9294-4","Article"
"AI lifecycle models need to be revised","Empirical Software Engineering","","26","5","10.1007/s10664-021-09993-1","Mark HaakmanLuís CruzHennie HuijgensArie van Deursen","2021","http://link.springer.com/article/10.1007/s10664-021-09993-1","Article"
"Interactive web interfaces modeling, simulation and analysis using Colored Petri Nets","Software & Systems Modeling","","18","1","10.1007/s10270-017-0593-x","Taffarel Brant-RibeiroRafael D. AraújoIgor E. MendonçaMichel S. SoaresRenan G. Cattelan","2019","http://link.springer.com/article/10.1007/s10270-017-0593-x","Article"
"A study examining relationships between micro patterns and security vulnerabilities","Software Quality Journal","","27","1","10.1007/s11219-017-9397-z","Kazi Zakia SultanaByron J. WilliamsTanmay Bhowmik","2019","http://link.springer.com/article/10.1007/s11219-017-9397-z","Article"
"Designing Interfaces for Classes of a Neural Network Graph Model","Programming and Computer Software","","46","7","10.1134/S036176882007004X","Yu. L. KarpovI. A. VolkovaA. A. VylitokL. E. KarpovYu. G. Smetanin","2020","http://link.springer.com/article/10.1134/S036176882007004X","Article"
"Data-driven and tool-supported elicitation of quality requirements in agile companies","Software Quality Journal","","28","3","10.1007/s11219-020-09509-y","Marc OriolSilverio Martínez-FernándezWoubshet BehutiyeCarles FarréRafał KozikPertti SeppänenAnna Maria VollmerPilar RodríguezXavier FranchSanja AaramaaAntonin AbhervéMichał ChoraśJari Partanen","2020","http://link.springer.com/article/10.1007/s11219-020-09509-y","Article"
"Gaining Confidence in Software Inspection Using a Bayesian Belief Model","Software Quality Journal","","9","1","10.1023/A:1016600602423","Trevor Cockram","2001","http://link.springer.com/article/10.1023/A%3A1016600602423","Article"
"An Investigation on the Occurrence of Service Requests in Commercial Software Applications","Empirical Software Engineering","","8","2","10.1023/A:1023014713253","Giancarlo SucciWitold PedryczMilorad StefanovicBarbara Russo","2003","http://link.springer.com/article/10.1023/A%3A1023014713253","Article"
"A transfer cost-sensitive boosting approach for cross-project defect prediction","Software Quality Journal","","25","1","10.1007/s11219-015-9287-1","Duksan RyuJong-In JangJongmoon Baik","2017","http://link.springer.com/article/10.1007/s11219-015-9287-1","Article"
"A generic interoperability testing framework and a systematic development process for automated interoperability testing","International Journal on Software Tools for Technology Transfer","","16","3","10.1007/s10009-013-0281-2","Thomas RingsPatrick PoglitschStephan SchulzLuca SerazioTheofanis Vassiliou-Gioles","2014","http://link.springer.com/article/10.1007/s10009-013-0281-2","Article"
"Uniform and scalable sampling of highly configurable systems","Empirical Software Engineering","","27","2","10.1007/s10664-021-10102-5","Ruben HeradioDavid Fernandez-AmorosJosé A. GalindoDavid BenavidesDon Batory","2022","http://link.springer.com/article/10.1007/s10664-021-10102-5","Article"
"The effect of Bellwether analysis on software vulnerability severity prediction models","Software Quality Journal","","28","4","10.1007/s11219-019-09490-1","Patrick Kwaku KudjoJinfu ChenSolomon MensahRichard AmankwahChristopher Kudjo","2020","http://link.springer.com/article/10.1007/s11219-019-09490-1","Article"
"Integrating Process and Project Management for Multi-Site Software Development","Annals of Software Engineering","","14","1 - 4","10.1023/A:1020553624256","Keith C.C. ChanLawrence M.L. Chung","2002","http://link.springer.com/article/10.1023/A%3A1020553624256","Article"
"Assessing Project Success Using Subjective Evaluation Factors","Software Quality Journal","","9","1","10.1023/A:1016673203332","Claes WohlinAnneliese Amschler Andrews","2001","http://link.springer.com/article/10.1023/A%3A1016673203332","Article"
"An Empirical Investigation of Relevant Changes and Automation Needs in Modern Code Review","Empirical Software Engineering","","25","6","10.1007/s10664-020-09870-3","Sebastiano PanichellaNik Zaugg","2020","http://link.springer.com/article/10.1007/s10664-020-09870-3","Article"
"Using linux device drivers for static verification tools benchmarking","Programming and Computer Software","","38","5","10.1134/S0361768812050039","M. U. MandrykinV. S. MutilinE. M. NovikovA. V. KhoroshilovP. E. Shved","2012","http://link.springer.com/article/10.1134/S0361768812050039","Article"
"Maintenance-related concerns for post-deployed Ethereum smart contract development: issues, techniques, and future challenges","Empirical Software Engineering","","26","6","10.1007/s10664-021-10018-0","Jiachi ChenXin XiaDavid LoJohn GrundyXiaohu Yang","2021","http://link.springer.com/article/10.1007/s10664-021-10018-0","Article"
"Turning event logs into process movies: animating what has really happened","Software & Systems Modeling","","15","3","10.1007/s10270-014-0432-2","Massimiliano de LeoniSuriadi SuriadiArthur H. M. ter HofstedeWil M. P. van der Aalst","2016","http://link.springer.com/article/10.1007/s10270-014-0432-2","Article"
"Testing Software Requirements with Z and Statecharts Applied to an Embedded Control Systemt0t1","Software Quality Journal","","12","3","10.1023/B:SQJO.0000034710.86897.16","Hye Yeon KimFrederick T. Sheldon","2004","http://link.springer.com/article/10.1023/B%3ASQJO.0000034710.86897.16","Article"
"Survey on test data generation tools","International Journal on Software Tools for Technology Transfer","","16","6","10.1007/s10009-013-0272-3","Stefan J. GallerBernhard K. Aichernig","2014","http://link.springer.com/article/10.1007/s10009-013-0272-3","Article"
"A framework for testing first-order logic axioms in program verification","Software Quality Journal","","21","1","10.1007/s11219-011-9168-1","Ki Yung AhnEwen Denney","2013","http://link.springer.com/article/10.1007/s11219-011-9168-1","Article"
"Survey of reliability and availability prediction methods from the viewpoint of software architecture","Software & Systems Modeling","","7","1","10.1007/s10270-006-0040-x","Anne ImmonenEila Niemelä","2007","http://link.springer.com/article/10.1007/s10270-006-0040-x","Article"
"A taxonomy of tool-related issues affecting the adoption of model-driven engineering","Software & Systems Modeling","","16","2","10.1007/s10270-015-0487-8","Jon WhittleJohn HutchinsonMark RouncefieldHåkan BurdenRogardt Heldal","2017","http://link.springer.com/article/10.1007/s10270-015-0487-8","Article"
"A comprehensive study of code-removal patches in automated program repair","Empirical Software Engineering","","27","4","10.1007/s10664-021-10100-7","Davide GinelliMatias MartinezLeonardo MarianiMartin Monperrus","2022","http://link.springer.com/article/10.1007/s10664-021-10100-7","Article"
"Using Ensemble Learning Technique for Detecting Botnet on IoT","SN Computer Science","","2","3","10.1007/s42979-021-00585-w","Amirhossein Rezaei","2021","http://link.springer.com/article/10.1007/s42979-021-00585-w","Article"
"Genetic Algorithm-based Test Generation for Software Product Line with the Integration of Fault Localization Techniques","Empirical Software Engineering","","23","1","10.1007/s10664-016-9494-9","Xuelin LiW. Eric WongRuizhi GaoLinghuan HuShigeru Hosono","2018","http://link.springer.com/article/10.1007/s10664-016-9494-9","Article"
"Challenges and pitfalls on surveying evidence in the software engineering technical literature: an exploratory study with novices","Empirical Software Engineering","","23","3","10.1007/s10664-017-9556-7","Talita Vieira RibeiroJobson MassollarGuilherme Horta Travassos","2018","http://link.springer.com/article/10.1007/s10664-017-9556-7","Article"
"What will it take? A view on adoption of model-based methods in practice","Software & Systems Modeling","","11","4","10.1007/s10270-012-0261-0","Bran Selic","2012","http://link.springer.com/article/10.1007/s10270-012-0261-0","Article"
"Effective software fault localization using predicted execution results","Software Quality Journal","","25","1","10.1007/s11219-015-9295-1","Ruizhi GaoW. Eric WongZhenyu ChenYabin Wang","2017","http://link.springer.com/article/10.1007/s11219-015-9295-1","Article"
"An Architecture based on interactive optimization and machine learning applied to the next release problem","Automated Software Engineering","","24","3","10.1007/s10515-016-0200-3","Allysson Allex AraújoMatheus PaixaoItalo YeltsinAltino DantasJerffeson Souza","2017","http://link.springer.com/article/10.1007/s10515-016-0200-3","Article"
"Designing automotive embedded systems with adaptive genetic algorithms","Automated Software Engineering","","22","2","10.1007/s10515-014-0148-0","Aldeida Aleti","2015","http://link.springer.com/article/10.1007/s10515-014-0148-0","Article"
"A case study comparing defect profiles of a reused framework and of applications reusing it","Empirical Software Engineering","","14","2","10.1007/s10664-008-9081-9","Anita GuptaJingyue LiReidar ConradiHarald RønnebergEinar Landre","2009","http://link.springer.com/article/10.1007/s10664-008-9081-9","Article"
"Software quality analysis by combining multiple projects and learners","Software Quality Journal","","17","1","10.1007/s11219-008-9058-3","Taghi M. KhoshgoftaarPierre ReboursNaeem Seliya","2009","http://link.springer.com/article/10.1007/s11219-008-9058-3","Article"
"Dynamic constraint satisfaction problems over models","Software & Systems Modeling","","11","3","10.1007/s10270-010-0185-5","Ákos HorváthDániel Varró","2012","http://link.springer.com/article/10.1007/s10270-010-0185-5","Article"
"Does PageRank apply to service ranking in microservice regression testing?","Software Quality Journal","","","","10.1007/s11219-021-09579-6","Lizhe ChenJi WuHaiyan YangKui Zhang","2022","http://link.springer.com/article/10.1007/s11219-021-09579-6","Article"
"Thirteen years of SysML: a systematic mapping study","Software and Systems Modeling","","19","1","10.1007/s10270-019-00735-y","Sabine WolnyAlexandra MazakChristine CarpellaVerena GeistManuel Wimmer","2020","http://link.springer.com/article/10.1007/s10270-019-00735-y","Article"
"Automatic test improvement with DSpot: a study with ten mature open-source projects","Empirical Software Engineering","","24","4","10.1007/s10664-019-09692-y","Benjamin DanglotOscar Luis Vera-PérezBenoit BaudryMartin Monperrus","2019","http://link.springer.com/article/10.1007/s10664-019-09692-y","Article"
"Quality characteristics and measures for human–computer interaction evaluation in ubiquitous systems","Software Quality Journal","","25","3","10.1007/s11219-016-9320-z","Rainara Maia CarvalhoRossana Maria de Castro AndradeKáthia Marçal de OliveiraIsmayle de Sousa SantosCarla Ilane Moreira Bezerra","2017","http://link.springer.com/article/10.1007/s11219-016-9320-z","Article"
"Analysis of service diagnosis improvement through increased monitoring granularity","Software Quality Journal","","25","2","10.1007/s11219-015-9286-2","Cuiting ChenHans-Gerhard GrossAndy Zaidman","2017","http://link.springer.com/article/10.1007/s11219-015-9286-2","Article"
"Search. Review. Repeat? An empirical study of threats to replicating SLR searches","Empirical Software Engineering","","25","1","10.1007/s10664-019-09763-0","Jacob KrügerChristian LausbergerIvonne von Nostitz-WallwitzGunter SaakeThomas Leich","2020","http://link.springer.com/article/10.1007/s10664-019-09763-0","Article"
"Correctness attraction: a study of stability of software behavior under runtime perturbation","Empirical Software Engineering","","23","4","10.1007/s10664-017-9571-8","Benjamin DanglotPhilippe PreuxBenoit BaudryMartin Monperrus","2018","http://link.springer.com/article/10.1007/s10664-017-9571-8","Article"
"How software engineering research aligns with design science: a review","Empirical Software Engineering","","25","4","10.1007/s10664-020-09818-7","Emelie EngströmMargaret-Anne StoreyPer RunesonMartin HöstMaria Teresa Baldassarre","2020","http://link.springer.com/article/10.1007/s10664-020-09818-7","Article"
"Automated product line test case selection: industrial case study and controlled experiment","Software & Systems Modeling","","16","2","10.1007/s10270-015-0462-4","Shuai WangShaukat AliArnaud GotliebMarius Liaaen","2017","http://link.springer.com/article/10.1007/s10270-015-0462-4","Article"
"Software Design Smell Detection: a systematic mapping study","Software Quality Journal","","27","3","10.1007/s11219-018-9424-8","Khalid AlkharabshehYania CrespoEsperanza MansoJosé A. Taboada","2019","http://link.springer.com/article/10.1007/s11219-018-9424-8","Article"
"Software mutational robustness","Genetic Programming and Evolvable Machines","","15","3","10.1007/s10710-013-9195-8","Eric SchulteZachary P. FryEthan FastWestley WeimerStephanie Forrest","2014","http://link.springer.com/article/10.1007/s10710-013-9195-8","Article"
"The virtual lands of Oz: testing an agribot in simulation","Empirical Software Engineering","","25","3","10.1007/s10664-020-09800-3","Clément RobertThierry SotiropoulosHélène WaeselynckJérémie GuiochetSimon Vernhes","2020","http://link.springer.com/article/10.1007/s10664-020-09800-3","Article"
"On the use of many quality attributes for software refactoring: a many-objective search-based software engineering approach","Empirical Software Engineering","","21","6","10.1007/s10664-015-9414-4","Mohamed Wiem MkaouerMarouane KessentiniSlim BechikhMel Ó CinnéideKalyanmoy Deb","2016","http://link.springer.com/article/10.1007/s10664-015-9414-4","Article"
"FixMiner: Mining relevant fix patterns for automated program repair","Empirical Software Engineering","","25","3","10.1007/s10664-019-09780-z","Anil KoyuncuKui LiuTegawendé F. BissyandéDongsun KimJacques KleinMartin MonperrusYves Le Traon","2020","http://link.springer.com/article/10.1007/s10664-019-09780-z","Article"
"Pandemic programming","Empirical Software Engineering","","25","6","10.1007/s10664-020-09875-y","Paul RalphSebastian BaltesGianisa AdisaputriRichard TorkarVladimir KovalenkoMarcos KalinowskiNicole NovielliShin YooXavier DevroeyXin TanMinghui ZhouBurak TurhanRashina HodaHideaki HataGregorio RoblesAmin Milani Fard","2020","http://link.springer.com/article/10.1007/s10664-020-09875-y","Article"
"Timing consistency checking for UML/MARTE behavioral models","Software Quality Journal","","24","3","10.1007/s11219-015-9290-6","Jinho ChoiEunkyoung JeeDoo-Hwan Bae","2016","http://link.springer.com/article/10.1007/s11219-015-9290-6","Article"
"Guest editorial to the theme section on AI-enhanced model-driven engineering","Software and Systems Modeling","","21","3","10.1007/s10270-022-00988-0","Lola BurgueñoJordi CabotManuel WimmerSteffen Zschaler","2022","http://link.springer.com/article/10.1007/s10270-022-00988-0","Article"
"On the use of calling structure information to improve fault prediction","Empirical Software Engineering","","17","4 - 5","10.1007/s10664-011-9165-9","Yonghee ShinRobert M BellThomas J OstrandElaine J Weyuker","2012","http://link.springer.com/article/10.1007/s10664-011-9165-9","Article"
"An approach and benchmark to detect behavioral changes of commits in continuous integration","Empirical Software Engineering","","25","4","10.1007/s10664-019-09794-7","Benjamin DanglotMartin MonperrusWalter RudametkinBenoit Baudry","2020","http://link.springer.com/article/10.1007/s10664-019-09794-7","Article"
"A robust multi-objective approach to balance severity and importance of refactoring opportunities","Empirical Software Engineering","","22","2","10.1007/s10664-016-9426-8","Mohamed Wiem MkaouerMarouane KessentiniMel Ó CinnéideShinpei HayashiKalyanmoy Deb","2017","http://link.springer.com/article/10.1007/s10664-016-9426-8","Article"
"Pairwise testing for software product lines: comparison of two approaches","Software Quality Journal","","20","3 - 4","10.1007/s11219-011-9160-9","Gilles PerrouinSebastian OsterSagar SenJacques KleinBenoit BaudryYves le Traon","2012","http://link.springer.com/article/10.1007/s11219-011-9160-9","Article"
"Studying eventual connectivity issues in Android apps","Empirical Software Engineering","","27","1","10.1007/s10664-021-10020-6","Camilo Escobar-VelásquezAlejandro Mazuera-RozoClaudia BedoyaMichael Osorio-RiañoMario Linares-VásquezGabriele Bavota","2021","http://link.springer.com/article/10.1007/s10664-021-10020-6","Article"
"Analysis of a many-objective optimization approach for identifying microservices from legacy systems","Empirical Software Engineering","","27","2","10.1007/s10664-021-10049-7","Wesley K. G. AssunçãoThelma Elita ColanziLuiz CarvalhoAlessandro GarciaJuliana Alves PereiraMaria Julia de LimaCarlos Lucena","2022","http://link.springer.com/article/10.1007/s10664-021-10049-7","Article"
"Naming the pain in requirements engineering","Empirical Software Engineering","","22","5","10.1007/s10664-016-9451-7","D. Méndez FernándezS. WagnerM. KalinowskiM. FeldererP. MafraA. VetròT. ConteM.-T. ChristianssonD. GreerC. LasseniusT. MännistöM. NayabiM. OivoB. PenzenstadlerD. PfahlR. Prikladnicki","2017","http://link.springer.com/article/10.1007/s10664-016-9451-7","Article"
"Linguistic antipatterns: what they are and how developers perceive them","Empirical Software Engineering","","21","1","10.1007/s10664-014-9350-8","Venera ArnaoudovaMassimiliano Di PentaGiuliano Antoniol","2016","http://link.springer.com/article/10.1007/s10664-014-9350-8","Article"
"Using code reviews to automatically configure static analysis tools","Empirical Software Engineering","","27","1","10.1007/s10664-021-10076-4","Fiorella ZampettiSaghan MudbhariVenera ArnaoudovaMassimiliano Di PentaSebastiano PanichellaGiuliano Antoniol","2021","http://link.springer.com/article/10.1007/s10664-021-10076-4","Article"
"Bridging the model-to-code abstraction gap with fuzzy logic in model-based regression test selection","Software and Systems Modeling","","21","1","10.1007/s10270-021-00899-6","Walter CazzolaSudipto GhoshMohammed Al-RefaiGabriele Maurina","2022","http://link.springer.com/article/10.1007/s10270-021-00899-6","Article"
"Characteristics of multiple-component defects and architectural hotspots: a large system case study","Empirical Software Engineering","","16","5","10.1007/s10664-011-9155-y","Zude LiNazim H. MadhavjiSyed Shariyar MurtazaMechelle GittensAndriy V. MiranskyyDavid GodwinEnzo Cialini","2011","http://link.springer.com/article/10.1007/s10664-011-9155-y","Article"
"Discovering community patterns in open-source: a systematic approach and its evaluation","Empirical Software Engineering","","24","3","10.1007/s10664-018-9659-9","Damian A. TamburriFabio PalombaAlexander SerebrenikAndy Zaidman","2019","http://link.springer.com/article/10.1007/s10664-018-9659-9","Article"
"An efficient regression testing approach for PHP Web applications using test selection and reusable constraints","Software Quality Journal","","27","4","10.1007/s11219-019-09449-2","Ravi EdaHyunsook Do","2019","http://link.springer.com/article/10.1007/s11219-019-09449-2","Article"
