"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"BigCloneBench Considered Harmful for Machine Learning","J. Krinke; C. Ragkhitwetsagul","UCL Computer Science, University College London, London, UK; SERU, Faculty of ICT, Mahidol University, Nakhon Pathom, Thailand","2022 IEEE 16th International Workshop on Software Clones (IWSC)","14 Dec 2022","2022","","","1","7","BigCloneBench is a well-known large-scale dataset of clones mainly targeted at the evaluation of recall of clone detection tools. It has been beneficial for research on clone detection and evaluating the performance of clone detection tools, for which it has become standard. It has also been used in machine learning approaches to clone detection or code similarity detection. However, the way BigCloneBench has been constructed makes it problematic to use as ground truth for learning code similarity. This paper highlights the features of BigCloneBench that affect the ground truth quality and discusses common misperceptions about the benchmark. For example, extending or replacing the ground truth without understanding the properties of BigCloneBench often leads to wrong assumptions which can lead to invalid results. Also, a manual investigation of a sample of Weak-Type-3/Type-4 clone pairs revealed 86% of pairs to be false positives, threatening the results of machine learning approaches using BigCloneBench. We call for a halt in using BigCloneBench as the ground truth for learning code similarity.","2572-6587","978-1-6654-8447-3","10.1109/IWSC55060.2022.00008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9978255","clone detection;code similarity;machine learning","Codes;Conferences;Cloning;Machine learning;Manuals;Detectors;Benchmark testing","learning (artificial intelligence);software engineering;software performance evaluation;software tools","BigCloneBench;clone detection tool performance evaluation;code similarity detection;ground truth quality;machine learning;weak-type-3/type-4 clone pairs","","","","34","IEEE","14 Dec 2022","","","IEEE","IEEE Conferences"
"Reliability assessment of patched SCADA EMS/DMS servers through similarity matching","J. Biswas; D. K. Y. Yau; L. Zihao; Y. Ming; K. I. Lunn; T. K. Nan; Z. Zhimin; J. Chua; T. W. Ann; H. Y. Kean","Information Systems Technology and Design Pillar, Singapore Univ. of Technology and Design, Singapore; Information Systems Technology and Design Pillar, Singapore Univ. of Technology and Design, Singapore; Information Systems Technology and Design Pillar, Singapore Univ. of Technology and Design, Singapore; Power Automation, Singapore; Power Automation, Singapore; Power Automation, Singapore; Power Automation, Singapore; Power Automation, Singapore; Power Automation, Singapore; Power Automation, Singapore","2022 IEEE Power & Energy Society Innovative Smart Grid Technologies Conference (ISGT)","12 Jul 2022","2022","","","1","5","From a national cybersecurity standpoint, patching of software and operating system vulnerabilities is a critical need. However, since patching may render a system unreliable, utility companies in the energy sector are reluctant to carry out patching on their substation SCADA control servers. In this paper, we present a similarity matching algorithm for assessing the reliability of software after patch application. Our methodology makes use of a backup control center in order to test the patched software. By running the test on input from field remote terminal units streamed from the same input source as that presented to the main control system, our algorithm is able to examine the degree of similarity of logged outputs, and highlight possible departures from expected behaviour. A metric called the fidelity score for the degree of similarity is presented along with initial results from a laboratory testbed. Initial results show that when patches are acceptable the algorithm consistently produces fidelity scores above 95%.","2472-8152","978-1-6654-3775-2","10.1109/ISGT50606.2022.9817486","Energy Market Authority of Singapore; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9817486","SCADA;EMS/DMS;syslog;server patching","Measurement;Substations;Operating systems;Software algorithms;Control systems;Software;Software reliability","energy management systems;laboratory techniques;power engineering computing;power system control;power system reliability;SCADA systems;security of data;substations","reliability assessment;national cybersecurity standpoint;similarity matching algorithm;backup control center;field remote terminal unit;laboratory test bed;substation SCADA control server","","","","16","IEEE","12 Jul 2022","","","IEEE","IEEE Conferences"
"Local-Diversity Evaluation Assignment Strategy for Decomposition-Based Multiobjective Evolutionary Algorithm","S. Yang; H. Huang; F. Luo; Y. Xu; Z. Hao","School of Software Engineering, South China University of Technology, Guangzhou, China; School of Software Engineering, South China University of Technology, Guangzhou, China; Department of Computer Science and Technology, Fudan University, Shanghai, China; School of Software Engineering, South China University of Technology, Guangzhou, China; Department of Mathematics, College of Science, Shantou University, Shantou, China","IEEE Transactions on Systems, Man, and Cybernetics: Systems","15 Feb 2023","2023","53","3","1697","1709","Decomposition-based multiobjective evolutionary algorithms (MOEAs) transform a multiobjective optimization problem (MOP) into a set of subproblems and then optimize them collaboratively. When two adjacent objective vectors are similar but the difference in the corresponding decision vectors is large, it is difficult to transfer from a solution of one subproblem to solutions of its neighboring subproblems. In this article, we argue that the key to overcoming this difficulty is the evaluation assignment for different subproblems based on local density and global utility. We propose a local-density measurement model to estimate the solution density around each subproblem. Based on the model, a local-diversity evaluation assignment strategy for the decomposition-based MOEA is designed to assign fitness evaluations among different subproblems. Two discrete MOPs are selected as test instances for experiments because they satisfy the premise that the difference in the corresponding decision vectors of adjacent objective vectors is large. Experimental results indicate that the proposed strategy enhances the population diversity. Besides, the combination of the proposed strategy and the evaluation assignment for high global utility subproblems can overcome the difficulty in transferring from a solution of one subproblem to solutions of its neighboring subproblems. The results also verify that the proposed algorithm significantly outperforms the state-of-the-art evaluation assignment MOEAs regarding the inverted generational distance and the hypervolume metrics.","2168-2232","","10.1109/TSMC.2022.3207457","National Natural Science Foundation of China(grant numbers:61876207,62276103,61971052,61906069); Natural Science Foundation of Guangdong Province(grant numbers:2214050004299); Guangdong Province Key Area Research and Development Program(grant numbers:2018B010109003); Fundamental Research Funds for the Central Universities(grant numbers:2020ZYGXZR014); National Key Research and Development Program of China(grant numbers:2020YFC2004300,2020YFC2004302); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2019A1515011700); Science and Technology Program of Guangzhou(grant numbers:202002030355); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906131","Decomposition-based multiobjective evolutionary algorithms (MOEAs);discrete multiobjective optimization problems (MOPs);local-density measurement;local-diversity evaluation assignment (LdEA)","Resource management;Optimization;Statistics;Sociology;Dynamic scheduling;Transforms;Stochastic processes","evolutionary computation;optimisation;vectors","adjacent objective vectors;decision vectors;decomposition-based MOEA;decomposition-based multiobjective evolutionary algorithm;fitness evaluations;global utility subproblems;hypervolume metrics;inverted generational distance;local-density measurement model;local-diversity evaluation assignment;MOP;multiobjective optimization problem;population diversity;solution density","","","","49","IEEE","30 Sep 2022","","","IEEE","IEEE Journals"
"Identifying Ambiguous Similarity Conditions via Semantic Matching","H. -J. Ye; Y. Shi; D. -C. Zhan","State Key Laboratory for Novel Software Technology, Nanjing University; State Key Laboratory for Novel Software Technology, Nanjing University; State Key Laboratory for Novel Software Technology, Nanjing University","2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR)","27 Sep 2022","2022","","","16589","16598","Rich semantics inside an image result in its ambiguous relationship with others, i.e., two images could be similar in one condition but dissimilar in another. Given triplets like “aircraft” is similar to “bird” than “train”, Weakly Supervised Conditional Similarity Learning (WS-CSL) learns multiple embeddings to match semantic conditions without explicit condition labels such as “can fly”. However, similarity relationships in a triplet are uncertain except providing a condition. For example, the previous comparison becomes invalid once the conditional label changes to “is vehicle”. To this end, we introduce a novel evaluation criterion by predicting the comparison's correctness after assigning the learned embeddings to their optimal conditions, which measures how much WS-CSL could cover latent semantics as the supervised model. Furthermore, we propose the Distance Induced Semantic COndition VER-ification Network (DiscoverNet), which characterizes the instance-instance and triplets-condition relations in a “decompose-and-fuse” manner. To make the learned embeddings cover all semantics, Discovernet utilizes a set module or an additional regularizer over the correspondence between a triplet and a condition. DiscoverNet achieves state-of-the-art performance on benchmarks like UT-Zappos-50k and Celeb-A w.r.t. different criteria.","2575-7075","978-1-6654-6946-3","10.1109/CVPR52688.2022.01611","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9878949","Representation learning; Self-& semi-& meta- & unsupervised learning","Computer vision;Semantics;Benchmark testing;Predictive models;Birds;Pattern recognition;Aircraft","image matching;learning (artificial intelligence);neural nets","image result;WS-CSL;semantic conditions;explicit condition labels;conditional label changes;learned embeddings;latent semantics;supervised model;DiscoverNet;triplets-condition relations;distance induced semantic condition verification network;weakly supervised conditional similarity learning","","1","","49","IEEE","27 Sep 2022","","","IEEE","IEEE Conferences"
"Label Propagation Algorithm Joint Multilayer Neighborhood Overlap and Historic Label Similarity for Community Detection","S. Zhang; S. Yu; X. E; R. Huo; Z. Sui","Beijing University of Posts and Telecommunications, Beijing, China; Beijing University of Posts and Telecommunications, Beijing, China; School of Software and Microelectronics, Peking University Faculty of Information Technology, Beijing, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China; School of Software and Microelectronics, Peking University Faculty of Information Technology, Beijing, China","IEEE Systems Journal","13 Jun 2022","2022","16","2","2626","2634","Community detection is an extremely important technology for today's rapidly evolving data mining and exploratory analysis. Many community detection algorithms have been proposed and applied. Among them, the label propagation algorithm (LPA) is widely used due to its closeness to linear time complexity and its simple characteristics. However, the results of detecting the community were found to be random when using LPA. Based on previous improvements to the LPA, this article proposes a new LPA (NOHLPA) that joins multilayer neighborhood overlap and historical label similarity. The NOHLPA considers both the node update order and label selection rules. We cited the label entropy as the basis for node update order and defined multilayer neighborhood overlap and historical label similarity for calculating node preferences to devise more appropriate label selection rules. We test the NOHLPA on five real datasets and compare NOHLPA with different combinations of algorithms. The experimental results show that the NOHLPA effectively improves the accuracy of community partitioning while ensuring stability.","1937-9234","","10.1109/JSYST.2021.3113826","National Key Research and Development Program of China(grant numbers:2018YFB1800501); 2020 Industrial Internet Innovation and Development Project: Network Identifier Construction Project; Industrial Internet Identification Resources Search System Project(grant numbers:TC200A017); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9582769","Community detection;historical label similarity;label propagation;multilayer neighborhood overlap","Entropy;Nonhomogeneous media;Internet;Time complexity;Social networking (online);Heuristic algorithms;Detection algorithms","complex networks;computational complexity;data mining;entropy;graph theory;network theory (graphs);social networking (online)","exploratory analysis;community detection algorithms;LPA;NOHLPA;historical label similarity;node update order;label entropy;appropriate label selection rules;community partitioning;label propagation algorithm joint multilayer neighborhood overlap;historic label similarity;extremely important technology;data mining","","","","28","IEEE","20 Oct 2021","","","IEEE","IEEE Journals"
"Novel Surrogate Measures Based on a Similarity Network for Neural Architecture Search","Z. Kuş; C. Akkan; A. Gülcü","Department of Computer Engineering, Fatih Sultan Mehmet University, Beyoğlu, Istanbul, Turkey; Sabancı Business School, Sabancı University, Tuzla, Istanbul, Turkey; Department of Software Engineering, Bahçeşehir University, Beçiktaş, Istanbul, Turkey","IEEE Access","9 Mar 2023","2023","11","","22596","22613","We propose two novel surrogate measures to predict the validation accuracy of the classification produced by a given neural architecture, thus eliminating the need to train it, in order to speed up neural architecture search (NAS). The surrogate measures are based on a solution similarity network, where distance between solutions is measured using the binary encoding of some graph sub-components of the neural architectures. These surrogate measures are implemented within local search and differential evolution algorithms and tested on NAS-Bench-101 and NAS-Bench-301 datasets. The results show that the performance of the similarity-network-based predictors, as measured by correlation between predicted and true accuracy values, are comparable to the state-of-the-art predictors in the literature, however they are significantly faster in achieving these high correlation values for NAS-Bench-101. Furthermore, in some cases, the use of these predictors significantly improves the search performance of the equivalent algorithm (differential evolution or local search) that does not use the predictor.","2169-3536","","10.1109/ACCESS.2023.3252887","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10058912","Neural architecture search;surrogate model;similarity-based prediction;evolutionary algorithm","Computer architecture;Prediction algorithms;Predictive models;Benchmark testing;Correlation;Encoding;Computational modeling","evolutionary computation;graph theory;learning (artificial intelligence);network theory (graphs);neural net architecture;search problems","classification accuracy;differential evolution algorithms;graph sub-components;local search;NAS-Bench-101 datasets;NAS-Bench-301 datasets;neural architecture search;novel surrogate measures;similarity network based predictors","","","","40","CCBYNCND","6 Mar 2023","","","IEEE","IEEE Journals"
"Design and Development of Object Detection System in Augmented Reality Based Indoor Navigation Application (Case Study: Faculty of Mathematics and Sciences Building, Syiah Kuala University)","D. H. Yunardi; K. Saputra; B. Gunawan","Department of Informatics, Faculty of Mathematics and Natural Sciences, Syiah Kuala University, Banda Aceh, Indonesia; Department of Informatics, Faculty of Mathematics and Natural Sciences, Syiah Kuala University, Banda Aceh, Indonesia; Department of Informatics, Faculty of Mathematics and Natural Sciences, Syiah Kuala University, Banda Aceh, Indonesia","2022 International Conference on Electrical Engineering and Informatics (ICELTICs)","1 Nov 2022","2022","","","89","94","The Faculty of Mathematics and Natural Sciences building in Syiah Kuala University is a three-story building which consists of many rooms. The number of rooms causes the process of finding a room will take a lot of time. Currently, the informatics team in Syiah Kuala University is developing an application which implements Indoor Positioning System. One of the features is an indoor navigation feature based on Augmented Reality (AR). However, the route from one point to another is not always straightforward. Therefore, this research will design and develop an application which aims to detect obstacles present in the route from starting point to ending point. Obstacles that can be detected in this application are 3D objects, classified as human, bag, chair, potted plant and table or desk. In the application, TensorFlow Lite is used to detect obstacles in the form of 3D objects, where the distance is calculated using a triangle similarity method. Once an object is identified, the application will provide sound/voice notification, vibration as well as augmented reality image on the screen to inform the user about the obstacle. This is done by having ARCore Software Development Kit. To evaluate the system, tests were carried out which included walking speed limit testing, and usability testing. In the walking speed limit test, the maximum speed when using the application is in the range of 1.27 m/s to 1.35 m/s. Finally, the results of usability testing using Post-Study System Usability Questionnaire (PSSUQ) also show that the application can run well and can be accepted by users with a usability test score of 5.87.","","978-1-6654-8766-5","10.1109/ICELTICs56128.2022.9932093","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9932093","Augmented Reality;Obstacle;TensorFlow Lite;Triangle Similarity;ARCore;Usability;Post-Study System Usability Questionnaire","Legged locomotion;Three-dimensional displays;Indoor navigation;Buildings;Object detection;Mathematical models;Usability","augmented reality;buildings (structures);design engineering;educational administrative data processing;educational institutions;indoor navigation;object detection","Syiah Kuala University;three-story building;indoor positioning system;potted plant;augmented reality image;ARCore Software Development Kit;usability testing;object detection system;augmented reality based indoor navigation application;Faculty of Mathematics and Natural Sciences building;TensorFlow Lite;obstacle detection;triangle similarity method;sound-voice notification;walking speed limit testing;poststudy system usability questionnaire;PSSUQ","","","","16","IEEE","1 Nov 2022","","","IEEE","IEEE Conferences"
"Java applications for English vocabulary learning","A. Ene; C. Stirbu","Faculty of Electronics, Communications and Computers, University of Pitesti, Pitesti, Romania; Faculty of Electronics, Communications and Computers, University of Pitesti, Pitesti, Romania","2022 14th International Conference on Electronics, Computers and Artificial Intelligence (ECAI)","15 Aug 2022","2022","","","1","4","We present in this paper a suite of four software applications that will help a user to learn the basic vocabulary (about 6000 words) of the English language. The software program asks the user to choose a word from a list of other words. The originality of these applications consists mainly in the modality in which the choices for a tested word are selected. The software applications are graphical applications written in Java programming language. Applications can be modified so that the user can learn other foreign languages. They can also be integrated on e-learning platforms. In the context of the COVID pandemic, online learning has grown.","","978-1-6654-9535-6","10.1109/ECAI54874.2022.9847484","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9847484","vocabulary learning;intelligent selection of choices;string similarity;Jaro algorithm","Computers;COVID-19;Vocabulary;Java;Computer languages;Electronic learning;Pandemics","computer aided instruction;Java;vocabulary","graphical applications;Java programming language;foreign languages;e-learning platforms;online learning;Java applications;English vocabulary learning;software applications;basic vocabulary;English language;software program;tested word","","","","8","IEEE","15 Aug 2022","","","IEEE","IEEE Conferences"
"Building a Question Answering System for the Manufacturing Domain","L. Xingguang; C. Zhenbo; S. Zhengyuan; Z. Haoxin; M. Hangcheng; X. Xuesong; X. Gang","College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou, China; College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou, China; College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou, China; College of Mechanical Engineering, Zhejiang University of Technology, Hangzhou, China; College of Mechanical Engineering, Zhejiang University of Technology, Hangzhou, China; College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou, China; College of Computer Science and Technology, Zhejiang University of Technology, Hangzhou, China","IEEE Access","25 Jul 2022","2022","10","","75816","75824","The design or simulation analysis of special equipment products must follow the national standards, and hence it may be necessary to repeatedly consult the contents of the standards in the design process. However, it is difficult for the traditional question answering system based on keyword retrieval to give accurate answers to technical questions. Therefore, we use natural language processing techniques to design a question answering system for the decision-making process in pressure vessel design. To solve the problem of insufficient training data for the technology question answering system, we propose a method to generate questions according to a declarative sentence from several different dimensions so that multiple question-answer pairs can be obtained from a declarative sentence. In addition, we designed an interactive attention model based on a bidirectional long short-term memory (BiLSTM) network to improve the performance of the similarity comparison of two question sentences. Finally, the performance of the question answering system was tested on public and technical domain datasets.","2169-3536","","10.1109/ACCESS.2022.3191678","National Science Foundation of China(grant numbers:61976193); Zhejiang Natural Science Foundation of China(grant numbers:LY19F020034); Science and Technology Key Research Planning Project of Zhejiang Province of China(grant numbers:2021C03136); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9831785","Question answering system;BiLSTM;interactive attention;similarity comparison;design standard","Standards;Decision making;Manufacturing;Question answering (information retrieval);Elevators;Semantics;Libraries","decision making;design engineering;learning (artificial intelligence);natural language processing;pressure vessels;production engineering computing;question answering (information retrieval);recurrent neural nets","BiLSTM;declarative sentence;natural language processing techniques;interactive attention model;bidirectional long short-term memory network;decision-making process;manufacturing domain;pressure vessel design;question sentences;multiple question-answer pairs;technology question answering system","","","","35","CCBY","18 Jul 2022","","","IEEE","IEEE Journals"
"KIND: A Novel Image-Mutual-Information-Based Decision Fusion Method for Saturation Attack Detection in SD-IoT","M. Xiao; Y. Cui; Q. Qian; G. Shen","State Key Laboratory of Public Big Data, School of Computer Science and Technology, Guizhou University, Guiyang, China; State Key Laboratory of Public Big Data, School of Computer Science and Technology, Guizhou University, Guiyang, China; School of Information, Guizhou University of Finance and Economics, Guiyang, China; State Key Laboratory of Public Big Data, School of Computer Science and Technology, Guizhou University, Guiyang, China","IEEE Internet of Things Journal","18 Nov 2022","2022","9","23","23750","23771","Software-defined networking for IoT (SD-IoT), as an emerging architecture, is suffering from numerous security issues. Saturation attacks against the SDN switches and controllers are major security concerns in SD-IoT. When using the Dempster–Shafer evidence theory (DSE) to detect various saturation attacks, the simple mutual information calculation may cause information loss problem, leading to the decrease of detection accuracy. Therefore, how to avoid information loss problem to improve the detection performance is a key issue. Aiming to solve the above-mentioned issues, we propose KIND, a novel image mutual information-based decision fusion method for saturation attack detection in SD-IoT. The main idea of KIND is that it converts the probability matrix of binary classifiers to images and detects the saturation attacks by fusing these images. More specifically, when executing the evidence fusion, each evidence is converted to an image by a nonlinear transformation method. Each image is converted from the related probability-supported matrix. Then, the evidence can be fixed by comparing structural similarities among different images. After that, all evidence can be utilized to obtain the final detection results using the conducted combination rule. The evaluation results demonstrate that KIND can achieve high detection performance, which outperforms other state-of-the-art methods, in terms of TPR, TNR, FPR, FNR, accuracy, precision, recall, F-score, confusion matrix, ROC curves, PR curves, Chi-square test, correlation coefficient, and the quantitative strategy test. In conclusion, KIND can detect saturation attacks with high precision while causing acceptable storage overload.","2327-4662","","10.1109/JIOT.2022.3190269","National Key Research and Development Program of China(grant numbers:2019YFB1803500); National Natural Science Foundation of China (NSFC)(grant numbers:61902085,62102111); Guizhou Provincial Science and Technology Foundation(grant numbers:[2020] 1Y267); Development Project of Ordinary University Young Scientific and Technological Talents of Guizhou Provincial Science(grant numbers:[2021] 136); Scientific Research Foundation for Introduced Talents of Guizhou University(grant numbers:(2019) 52); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9832774","D-S theory;image mutual information;internet of Things (IoT);nonlinear transformation;one-versus-one (OVO) strategy;saturation attack;software-defined networking (SDN);structural similarity","Internet of Things;Control systems;Security;Support vector machines;Mutual information;Entropy;Matrix converters","computer network security;feature extraction;image classification;image fusion;inference mechanisms;Internet of Things;matrix algebra;probability;software defined networking","binary classifier;Dempster-Shafer evidence theory;evidence fusion;image mutual information-based decision fusion method;image structural similarity;information loss;KIND;nonlinear transformation method;probability matrix;saturation attack detection;SD-IoT;SDN switch;security issues;simple mutual information calculation;software-defined networking","","","","51","IEEE","18 Jul 2022","","","IEEE","IEEE Journals"
"Early Experience with Transformer-Based Similarity Analysis for DataRaceBench","W. Chen; T. Vanderbruggen; P. -H. Lin; C. Liao; M. Emani","Lawrence Livermore National Laboratory, Livermore, CA, USA; Lawrence Livermore National Laboratory, Livermore, CA, USA; Lawrence Livermore National Laboratory, Livermore, CA, USA; Lawrence Livermore National Laboratory, Livermore, CA, USA; Argonne National Laboratory, Lemont, IL, USA","2022 IEEE/ACM Sixth International Workshop on Software Correctness for HPC Applications (Correctness)","31 Jan 2023","2022","","","45","53","DataRaceBench (DRB) is a dedicated benchmark suite to evaluate tools aimed to find data race bugs in OpenMP programs. Using microbenchmarks with or without data races, DRB is able to generate standard quality metrics and provide systematic and quantitative assessments of data race detection tools. However, as the number of microbenchmarks grows, it is challenging to manually identify similar code patterns for DRB, within the context of identifying duplicated kernels or guiding the additions of new kernels. In this paper, we experiment with a transformer-based, deep learning approach to similarity analysis. A state-of-the-art transformer model, CodeBERT, has been adapted to find similar OpenMP code regions. We explore the challenges and the solutions when applying transformer-based similarity analysis to new source codes which are unseen by pre-trained transformers. Using comparative experiments of different variants of similarity analysis, we comment on the strengths and limitations of the transformer-based approach and point out future research directions.","2831-3925","978-1-6654-6335-5","10.1109/Correctness56720.2022.00011","U.S. Department of Energy, Office of Science(grant numbers:DE-AC02-06CH11357); Advanced Scientific Computing Program(grant numbers:DE-SC0021293); LLNL(grant numbers:DE-AC52-07NA27344,LLNL-CONF-838838); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10027519","Benchmarks;OpenMP;Data Races;Tools;Deep Learning;Transformers","Measurement;Training;Codes;Systematics;Semantics;Benchmark testing;Transformers","learning (artificial intelligence);multi-threading;parallel programming;program compilers;program debugging;program diagnostics","applying transformer-based similarity analysis;comparative experiments;data race bugs;data race detection tools;data races;DataRaceBench;dedicated benchmark suite;deep learning approach;DRB;duplicated kernels;microbenchmarks;OpenMP programs;pre-trained transformers;quantitative assessments;similar code patterns;similar OpenMP code regions;source codes;standard quality metrics;state-of-the-art transformer model;systematic assessments;transformer-based approach","","","","40","IEEE","31 Jan 2023","","","IEEE","IEEE Conferences"
"Internal Search Engine and Recommender System with Natural Language Processing in PaaS","H. Recalde; S. Soria; D. Vallejo-Huanga","Department of Computer Science, Universidad Politécnica Salesiana, Quito, Ecuador; Department of Computer Science, Universidad Politécnica Salesiana, Quito, Ecuador; IDEIAGEOCA Research Group, Universidad Politécnica Salesiana, Quito, Ecuador","2022 IEEE/ACIS 20th International Conference on Software Engineering Research, Management and Applications (SERA)","30 Jun 2022","2022","","","63","69","Nowadays, Natural Language Processing con-tributes to the advancement of different areas and applications such as voice recognition, web search engines, social mining, etc. This scientific article applies natural language processing techniques to develop an internal search engine and recommender system in e-commerce. The system is deployed in a PaaS with a NoSQL database and a dataset with 100 documents on literary works. Fifteen fields structure each document, and for the system implementation, only six document fields were considered. The search engine compares a query with the corpus of documents using the Jaccard coefficient, the Sorensen-Dice coefficient, and the Salton cosine. Moreover, the recommender system applies similarity metrics to find books similar to the last ones viewed by the user. The tools were validated through functional and non-functional tests. The functional tests used human validation through a satisfaction survey in 25 people between 23 and 25 years old with a university education. The results showed that at least 65 % of the users rated the tools with the highest satisfaction score. Stress and load tests were carried out for the non-functional tests, obtaining a high latency in some cases because free services were used.","2770-8209","978-1-6654-8350-6","10.1109/SERA54885.2022.9806793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9806793","Information Retrieval;Semantic Similarity;Artificial Intelligence;e-Commerce","Measurement;NoSQL databases;Speech recognition;Search engines;Natural language processing;Recommender systems;Web search","cloud computing;document handling;electronic commerce;natural language processing;NoSQL databases;recommender systems;search engines","internal search engine;recommender system;PaaS;document fields;Sorensen-Dice coefficient;nonfunctional tests;functional tests;natural language processing;Jaccard coefficient;Salton cosine;NoSQL database;e-commerce","","","","28","IEEE","30 Jun 2022","","","IEEE","IEEE Conferences"
"Enhancing Population Diversity by Integrating Iterative Local Search with Deep Convolutional Generative Adversarial Networks (GANs)","R. Yu; Y. Xu; H. Peng; M. -H. Chen","School of Software Engineering, South China University of Technology, Guangzhou, China; School of Electric Power Engineering, South China University of Technology, Guangzhou, China; School of Software Engineering, South China University of Technology, Guangzhou, China; Department of Information Management, Yuan Ze University, Taoyuan, China","2022 26th International Conference on Pattern Recognition (ICPR)","29 Nov 2022","2022","","","4722","4728","Generative adversarial networks (GANs), which have powerful fitting ability and thus generate diverse samples, are efficient deep neural networks for generation tasks. GANs are rarely used to solve combinatorial optimization problems though they have great potential in the field of operational research. This paper presents a hybrid evolutionary algorithm (DCG-EA/I) driven by deep convolutional generative adversarial networks (DCGAN). First, the evolutionary individuals are encoded to fit the training of GANs. Then, an escaping strategy driven by DCGAN is proposed to expand evolutionary individuals space and enhance evolutionary population diversity. Moreover, we use a iterative local search 2-opt method to improve the quality of the solutions. Finally, a negative-as-positive mechanism is constructed so as to stabilize the training process of DCGAN and reduce the harm caused by mode collapse. The algorithm is tested on TSP standard library instances and real-world instances. Experimental results show that the proposed algorithm can mitigate the problem of local convergence and achieve competitive performances over other GAN-based algorithms.","2831-7475","978-1-6654-9062-7","10.1109/ICPR56361.2022.9956322","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9956322","generative adversarial networks;combinatorial optimization;evolutionary algorithm;local search","Training;Sociology;Evolutionary computation;Generative adversarial networks;Search problems;Hybrid power systems;Statistics","combinatorial mathematics;evolutionary computation;iterative methods;neural nets;search problems","DCG-EA;DCGAN;deep convolutional generative adversarial networks;diverse samples;efficient deep neural networks;evolutionary individuals space;evolutionary population diversity;GAN-based algorithms;hybrid evolutionary algorithm;integrating iterative local search;iterative local search 2-opt method;population diversity enhancement;powerful fitting ability","","","","31","IEEE","29 Nov 2022","","","IEEE","IEEE Conferences"
"Fast Initialization of Control Parameters using Supervised Learning on Data from Similar Assets","J. Willems; K. Eryilmaz; D. Steckelmacher; B. Depraetere; R. Beck; A. Bey-Temsamani; J. Helsen; A. Nowé","Flanders Make, Belgium; Flanders Make, Belgium; Artificial Intelligence Lab, Vrije Universiteit Brussel, Brussels, Belgium; Flanders Make, Belgium; Flanders Make, Belgium; Flanders Make, Belgium; Department of Mechanical Engineering, Vrije Universiteit Brussel, Brussels, Belgium; Artificial Intelligence Lab, Vrije Universiteit Brussel, Brussels, Belgium","2022 IEEE Conference on Control Technology and Applications (CCTA)","8 Dec 2022","2022","","","1214","1221","This paper proposes a method to provide a good initialization of control parameters to be found when performing manual or automated control tuning during development, commissioning or periodic retuning. The method is based on treating the initialization problem as a supervised learning one; taking examples from similar machines and similar tasks for which good control parameters have been found, and using those examples to build models that predict good control parameters for new machines and tasks yet to be initialized. Two of such models are proposed, one based on random forest regressors and a second based on neural networks. The random forest is highly data-efficient but generalizes only moderately. The neural network is able to leverage a high-dimensional burner run input to perform automatic system identification and generalization. While the proposed approach can be applied to a variety of applications for which example data from well functioning controllers can be used to hot-start new ones, we applied it in this paper to three slider-crank setups performing a variety of similar tasks. We found that both models outperform a benchmark of using a physics-inspired model for the initialization. Using 20% of the data for training, the required number of experiments was reduced up to 44%, and the performance of the initial experiments was improved by up to 68% compared to the benchmark.","2768-0770","978-1-6654-7338-5","10.1109/CCTA49430.2022.9966037","Flemish Government; Flanders Innovation & Entrepreneurship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9966037","","Training;Supervised learning;Neural networks;Benchmark testing;Predictive models;Software;System identification","control engineering computing;learning (artificial intelligence);neural nets;random forests;regression analysis","automatic system identification;high-dimensional burner run input;initialization problem;neural network;random forest regressors;supervised learning","","","","16","IEEE","8 Dec 2022","","","IEEE","IEEE Conferences"
