"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"IoT based Security Model to Enhance Blockchain Technology","S. Awasthi; P. Johri; S. K. Khatri","Amity University, Noida, Uttar Pradesh, India; Galgotias University, Greater Noida, India; Amity University, Noida, Uttar Pradesh, India","2018 International Conference on Advances in Computing and Communication Engineering (ICACCE)","23 Aug 2018","2018","","","133","137","The rapid growth of blockchain technology can be felt in our everyday lives but despite these progressions security remains a concern for the Blockchain environment as it breached a diverse range of gadgets, noticeable measures of information, production network partners to security threats. IoT security and privacy are basic achievement factors for meeting the elevated standards of the innovation to change numerous parts of our general society and economy. The proposed IoT based Blockchain model handles most security dangers, while considering the asset imperatives of numerous IoT devices. Although this architecture is a lightweight, secure and fundamental approach, hypothetically it can be scaled further in areas without compromising its performance and user's anonymity.","","978-1-5386-4485-0","10.1109/ICACCE.2018.8441720","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8441720","Blockchain;private key;Unique Id;block nodes;Validator;Bitcoin;Ethereum","Tools;Software;Testing;Organizations;Automation;Production;Pipelines","data privacy;Internet of Things;security of data","security threats;data privacy;IoT based security model;blockchain technology enhancement;IoT based blockchain model","","1","","15","","23 Aug 2018","","","IEEE","IEEE Conferences"
"An efficient algorithm for real-time network reconfiguration in large scale unbalanced distribution systems","Jin-Cheng Wang; Hsiao-Dong Chiang; G. R. Darling","Sch. of Electr. Eng., Cornell Univ., Ithaca, NY, USA; Sch. of Electr. Eng., Cornell Univ., Ithaca, NY, USA; NA","IEEE Transactions on Power Systems","6 Aug 2002","1996","11","1","511","517","Real-time applications demand fast computation, this paper proposes an efficient algorithm for real-time network reconfiguration on large unbalanced distribution networks. A novel formulation of the network reconfiguration to achieve loss minimization and load balancing is given. To reduce computational requirements for the solution algorithm, well justified power flow and loss reduction formulas in terms of the on/off status of network switches are proposed for efficient system updating. The algorithm relies only on a few full power flow studies based on system states attained by explicit expressions using backward-forward sweeps for efficient computation of the system's states at the critical system operating points. The solution algorithm runs in an amount of time linearly proportional to the number of the switches and the number of sectionalizing switches in the system. The solution algorithm has been implemented into a software package and tested on unbalanced distribution systems including a system with 292-buses, 76-laterals, 7 transformers, 45 switches and 255 line sections under diverse system conditions.","1558-0679","","10.1109/59.486141","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=486141","","Switches;Computer networks;Computer applications;Distributed computing;Load management;Load flow;Load flow analysis;Software algorithms;Software packages;Software testing","distribution networks;power system control;real-time systems;transmission network calculations;losses;load flow;power system analysis computing","real-time network reconfiguration;large scale unbalanced distribution systems;algorithm;loss minimization;load balancing;power flow;loss reduction formulas;on/off status;network switches;backward-forward sweeps;critical system operating points;software package;nonlinear integer programming","","71","","14","IEEE","6 Aug 2002","","","IEEE","IEEE Journals"
"Hardware-Software Approaches to In-Circuit Emulation for Embedded Processors","C. -F. Kao; H. -M. Chen; I. -J. Huang",National Sun Yat-Sen University; Andes Technology; National Sun Yat-Sen University,"IEEE Design & Test of Computers","10 Oct 2008","2008","25","5","462","477","In-circuit emulators have become part of the permanent structure of microprocessor cores to support on-chip test and debug activities in highly integrated environments such as SoCs. However, ICE design styles and operation principles are quite diverse. This article presents a taxonomy based on the notions of foreground and background operations and hardware-software implementation alternatives to organize existing in-circuit emulation approaches.","1558-1918","","10.1109/MDT.2008.142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4648428","","Emulation;Ice;Circuit testing;System testing;Software debugging;Software testing;Hardware;Embedded software;Microprocessor chips;Control systems","hardware-software codesign;microprocessor chips","hardware-software approaches;in-circuit emulation;embedded processors;microprocessor cores;on-chip test;debug activities;SoC;taxonomy","","2","","20","IEEE","10 Oct 2008","","","IEEE","IEEE Magazines"
"A Novel Component-based Hardware-Software Co-simulation System Based on OR1200","S. He; M. Zhang","Institute of Information and Communication Engineering, Zhejiang University, Hangzhou, 310027, China. jacyhe@zju.edu.cn; Institute of Information and Communication Engineering, Zhejiang University, Hangzhou, 310027, China","2007 International Conference on Mechatronics and Automation","24 Sep 2007","2007","","","3440","3445","The close interactions between hardware and software of trustworthy systems demand co-simulation. Due to their diverse applications and often strict physical constraints, trustworthy systems are increasingly component-based and include only the necessary components for their missions. For this reason, we present a novel component-based approach to hardware-software co-simulation systems using OR1200. In our approach, a component model for trustworthy systems which unifies the concepts of hardware components and software components is defined. In our proposed system, it uses an instruction set simulator (ISS) instead of OR1200 CPU when simulating the SoC system, and makes use of socket, shared memory and programming language interface (PLI) function to communicate and transfer data between processes. The proposed system is illustrated by an application in H.264 decoding system that is practical and effective.","2152-744X","978-1-4244-0827-6","10.1109/ICMA.2007.4304116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4304116","hardware-software co-simulation;OR1200;SoC;RTL simulator;instruction set simulator","Hardware;Microprocessors;System-on-a-chip;Software performance;Timing;Accuracy;Field programmable gate arrays;Embedded system;Cost function;Software testing","hardware-software codesign;instruction sets;logic simulation;object-oriented methods;shared memory systems;system-on-chip","component-based hardware-software cosimulation system;OR 1200;component model;trustworthy system;hardware components;software components;instruction set simulator;SoC system;socket communication;shared memory;programming language interface;data transfer","","1","","21","","24 Sep 2007","","","IEEE","IEEE Conferences"
"Reducing Field Failures in System Configurable Software: Cost-Based Prioritization","H. Srikanth; M. B. Cohen; X. Qu","Software Group, IBM, Westford, MA, USA; Dept. of Comp. Sci & Eng., Univ. of Nebraska-Lincoln, Lincoln, NE, USA; Dept. of Comp. Sci & Eng., Univ. of Nebraska-Lincoln, Lincoln, NE, USA","2009 20th International Symposium on Software Reliability Engineering","28 Dec 2009","2009","","","61","70","System testing of configurable software is an expensive and resource constrained process. Insufficient testing often leads to escaped faults in the field where failures impact customers and are costly to repair. Prior work has shown that it is possible to efficiently sample configurations for testing using combinatorial interaction testing, and to prioritize these configurations to increase the rate of early fault detection. The underlying assumption to date has been that there is no added complexity to configuring a system level environment over a user configurable one; i.e. the time required to setup and test each individual configuration is nominal. In this paper we examine prioritization of system configurable software driven not only by fault detection but also by the cost of configuration and setup time that moving between different configurations incurs. We present a case study on two releases of an enterprise software system using failures reported in the field. We examine the most effective prioritization technique and conclude that (1) using failure history of configurations can improve the early fault detection rate, but that (2) we must consider fault detection rate over time, not by the number of configurations tested. It is better to test related configurations which incur minimal setup time than to test fewer, more diverse configurations.","2332-6549","978-1-4244-5375-7","10.1109/ISSRE.2009.26","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5362084","configuration prioritization;regression testing;combinatorial interaction testing","Software systems;System testing;Costs;Fault detection;Software testing;Databases;Operating systems;Environmental economics;Programming;Application software","electronic commerce;program testing;software fault tolerance","system configurable software;cost-based prioritization;configurable software system testing;resource constrained process;combinatorial interaction testing;fault detection;system level environment;enterprise software system;prioritization technique","","20","1","20","","28 Dec 2009","","","IEEE","IEEE Conferences"
"KinLinks: Software Toolkit for kinship analysis and pedigree generation from HTS datasets","A. Shcherbina; D. O. Ricke; E. Schwoebel; T. Boettcher; C. Zook; J. Bobrow; M. Petrovick; E. Wack","Bioengineering Systems and Technologies, Massachusetts Institute of Technology, Lexington, MA USA; Bioengineering Systems and Technologies, Massachusetts Institute of Technology, Lexington, MA USA; Bioengineering Systems and Technologies, Massachusetts Institute of Technology, Lexington, MA USA; Bioengineering Systems and Technologies, Massachusetts Institute of Technology, Lexington, MA USA; Bioengineering Systems and Technologies, Massachusetts Institute of Technology, Lexington, MA USA; Bioengineering Systems and Technologies, Massachusetts Institute of Technology, Lexington, MA USA; Bioengineering Systems and Technologies, Massachusetts Institute of Technology, Lexington, MA USA; Bioengineering Systems and Technologies, Massachusetts Institute of Technology, Lexington, MA USA","2016 IEEE Symposium on Technologies for Homeland Security (HST)","15 Sep 2016","2016","","","1","6","The ability to predict familial relationships from source DNA in multiple samples has a number of forensic and medical applications. Kinship testing of suspect DNA profiles against relatives in a law enforcement database can provide valuable investigative leads, determination of familial relationships can inform immigration decisions, and remains identification can provide closure to families of missing individuals. The proliferation of High-Throughput Sequencing technologies allows for enhanced capabilities to accurately predict familial relationships to the third degree and beyond. KinLinks, developed by MIT Lincoln Laboratory, is a software tool that predicts pairwise relationships and reconstructs kinship pedigrees for multiple input samples using single-nucleotide polymorphism (SNP) profiles. The software has been trained and evaluated on a set of 175 subjects (30,450 pairwise relationships), consisting of three multi-generational families and 52 geographically diverse subjects. Though a panel of 5396 SNPs was selected for kinship prediction, KinLinks is highly modular, allowing for the substitution of expanded SNP panels and additional training models as sequencing capabilities continue to progress. KinLinks builds on the SNP-calling capabilities of Sherlocks Toolkit, and is fully integrated with the Sherlocks Toolkit pipeline.","","978-1-5090-0770-7","10.1109/THS.2016.7568891","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7568891","","Machine learning algorithms;Training;DNA;Sequential analysis;Software;Testing;Law enforcement","bioinformatics;data analysis;DNA","KinLinks;software toolkit;kinship analysis;pedigree generation;HTS dataset;familial relationship prediction;DNA;forensic application;medical application;kinship testing;law enforcement database;high-throughput sequencing technology;MIT Lincoln Laboratory;pairwise relationship prediction;kinship pedigree reconstruction;single-nucleotide polymorphism profile;SNP profile;sequencing capability;Sherlocks Toolkit pipeline","","9","","27","","15 Sep 2016","","","IEEE","IEEE Conferences"
"A flexible automatic test system for rotating-turbine machinery","L. F. Wang; K. C. Tan; X. D. Jiang; Y. B. Chen","Electr. & Comput. Eng. Dept., Nat. Univ. of Singapore, Singapore; Electr. & Comput. Eng. Dept., Nat. Univ. of Singapore, Singapore; Electr. & Comput. Eng. Dept., Nat. Univ. of Singapore, Singapore; Electr. & Comput. Eng. Dept., Nat. Univ. of Singapore, Singapore","IEEE Transactions on Automation Science and Engineering","17 Jan 2005","2005","2","1","1","18","The widespread applications of rotating machines, such as turbine machinery, in both industry and commercial life requires advanced technologies to efficiently and effectively test their operational status before they begin their practical productions in the plant. This paper discusses the development of a general flexible automatic test system (ATS) for turbine machinery. In order to meet the demanding test requirements for a large and diverse community of turbine machinery, the proposed automatic test system has a contemporary Windows interface, graphical interaction, and can be easily configured to include functions required by current and emerging test demands. The design and implementation of such a test system is approached from an object-oriented (OO) software engineering point of view for ease of operation, expansion, and maintenance. Practical implementation upon a real industrial plant shows the validity and effectiveness of the implemented ATS for improving the performance and quality of turbine machinery. The obtained test system delivers the performance to meet all rigorous test throughput requirements. Software design in the industrial automation arena becomes more challenging nowadays than ever, due to the increasingly complicated industrial processes and more demanding measurement tasks. This paper presents a flexible automatic test system (ATS) for rotating-turbine machinery based on the systematic object-oriented (OO) software engineering. In this OO method, the process of software development is divided into five major phases: requirement capture, analysis, design, programming, and testing. Requirement capture collects both functional and nonfunctional user requirements for developing the intended system. In the analysis phase, the objects in the problem domain are modeled, and the desired system operations are studied. In the design phase, the results obtained from the analysis phase are converted into a form that can be implemented using programming languages. In the design phase, the issues on how the structures are formed and how they collaborate with one another via interfaces are figured out. In the programming phase, the code for realizing the target system is developed. Finally, in the test phase, the system is tested against the specified requirements to ensure its correctness in both functionality and performance aspects. By adopting the OO software-development method, the flexible ATS for turbine machinery software is developed in an efficient manner. Meanwhile, other novel technologies such as configuration, database management, graphical user interface, Internet, multithreaded programming, and ActiveX Automation are all incorporated into the system development. The method discussed in the paper can be easily extended to the development of other software-intensive industrial automation systems.","1558-3783","","10.1109/TASE.2004.840075","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1381363","Automatic test system (ATS);condition monitoring;distributed system;object orientation;system integration;turbine machinery","Automatic testing;System testing;Turbines;Software testing;Computer industry;Software engineering;Automation;Rotating machines;Machinery production industries;Life testing","turbines;machinery;automatic test software;graphical user interfaces;object-oriented programming;mechanical engineering computing","flexible automatic test system;rotating turbine machinery;object oriented software engineering;Windows interface;industrial plant;condition monitoring;graphical user interface","","3","","31","","17 Jan 2005","","","IEEE","IEEE Journals"
"Reliability improvement of Web-based software applications","L. Davila-Nicanor; P. Mejia-Alvarez","Seccion de Computacion, CINVESTAV-IPN, Zacatenco, Mexico; Seccion de Computacion, CINVESTAV-IPN, Zacatenco, Mexico","Fourth International Conference onQuality Software, 2004. QSIC 2004. Proceedings.","22 Nov 2004","2004","","","180","188","In diverse industrial and academic environments, the quality of the software has been evaluated (validated) using different analytic studies. It is a common practice on these environments to use statistical models for the assurance, control and evaluation of the quality of a software product or process. A number of industries in the safety-critical sector are forced nowadays to use such processes by industry-specific standards (e.g., the DO-178B standard for airborne software systems). The contribution of the present work is focused on the development of a methodology for the evaluation and analysis of the reliability of Web-based software applications. We tested our methodology in a Web-based software system and used statistical modeling theory for the analysis and evaluation of the reliability. The behavior of the system under ideal conditions was evaluated and compared against the operation of the system executing under real conditions. The personal software process (PSP) was introduced in our methodology for improving the quality of the process and the product. The evaluation + improvement (Ei) process is performed in our methodology to evaluate and improve the quality of the software system. The results obtained demonstrated the effectiveness and applicability of our methodology.","","0-7695-2207-6","10.1109/QSIC.2004.1357959","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=1357959","","Application software;Computer industry;Software quality;Software systems;Electrical equipment industry;Software standards;Software testing;System testing;Reliability theory;Performance evaluation","software reliability;Internet;software quality;software performance evaluation;software process improvement;statistical analysis","reliability improvement;Web-based software applications;software quality assurance;software quality control;software quality evaluation;Web-based software reliability;statistical modeling theory;reliability analysis;reliability evaluation;personal software process;software system quality;safety-critical sector;industry-specific standards","","1","","17","","22 Nov 2004","","","IEEE","IEEE Conferences"
"Search-Based Energy Testing of Android","R. Jabbarvand; J. -W. Lin; S. Malek","University of California, Irvine; University of California, Irvine; University of California, Irvine","2019 IEEE/ACM 41st International Conference on Software Engineering (ICSE)","26 Aug 2019","2019","","","1119","1130","The utility of a smartphone is limited by its battery capacity and the ability of its hardware and software to efficiently use the device's battery. To properly characterize the energy consumption of an app and identify energy defects, it is critical that apps are properly tested, i.e., analyzed dynamically to assess the app's energy properties. However, currently there is a lack of testing tools for evaluating the energy properties of apps. We present COBWEB, a search-based energy testing technique for Android. By leveraging a set of novel models, representing both the functional behavior of an app as well as the contextual conditions affecting the app's energy behavior, COBWEB generates a test suite that can effectively find energy defects. Our experimental results using real-world apps demonstrate not only its ability to effectively and efficiently test energy behavior of apps, but also its superiority over prior techniques by finding a wider and more diverse set of energy defects.","1558-1225","978-1-7281-0869-8","10.1109/ICSE.2019.00115","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8812097","Energy Testing;Android;Software Testing","Testing;Hardware;Global Positioning System;Graphical user interfaces;Smart phones;Receivers;Batteries","Android (operating system);mobile computing;program testing;search problems;smart phones","battery capacity;energy consumption;energy defects;energy properties;search-based energy testing technique;test suite;energy behavior;Android;COBWEB","","10","","69","","26 Aug 2019","","","IEEE","IEEE Conferences"
"A Web Service Test Generator","P. Vanderveen; M. Janzen; A. F. Tappenden","Dept. of Comput. Sci., King's Univ. Edmonton, Edmonton, AB, Canada; Dept. of Comput. Sci., King's Univ. Edmonton, Edmonton, AB, Canada; Dept. of Comput. Sci., King's Univ. Edmonton, Edmonton, AB, Canada","2014 IEEE International Conference on Software Maintenance and Evolution","6 Dec 2014","2014","","","516","520","An automated process for generating test inputs for web services from a WSDL is presented. A grammatical representation of the web service is extracted from the WSDL and used to produce test cases. A context-free grammar (CFG) is generated from the XSD that is stored in the WSDL. The CFG is provided as input into a constraint-satisfaction problem solver to automatically generate a diverse set of structurally correct XML documents. Testing data is then inserted into the XML templates in accordance with any constraints specified in the XSD. Web service-specific testing can be performed with the inclusion of external datasets and service-specific configurations.","1063-6773","978-1-4799-6146-7","10.1109/ICSME.2014.85","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6976129","Software Testing;Web Services;Web Service testing;WSDL;XML Generation;XSD;XML","XML;Grammar;Generators;Testing;Web services;Finite element analysis;Manuals","context-free grammars;program testing;Web services;XML","Web service test generator;WSDL;grammatical representation;context-free grammar;CFG;XSD;constraint-satisfaction problem;XML documents;testing data;XML templates;Web service-specific testing","","3","","19","","6 Dec 2014","","","IEEE","IEEE Conferences"
"Staffing Level and Cost Analyses for Software Debugging Activities Through Rate-Based Simulation Approaches","C. Lin; C. Huang","Dept. of Comput. Sci., Nat. Tsing Hua Univ., Hsinchu, Taiwan; Dept. of Comput. Sci., Nat. Tsing Hua Univ., Hsinchu, Taiwan","IEEE Transactions on Reliability","1 Dec 2009","2009","58","4","711","724","Research in the field of software reliability, dedicated to the analysis of software failure processes, is quite diverse. In recent years, several attractive rate-based simulation approaches have been proposed. Thus far, it appears that most existing simulation approaches do not take into account the number of available debuggers (or developers). In practice, the number of debuggers will be carefully controlled. If all debuggers are busy, they may not address newly detected faults for some time. Furthermore, practical experience shows that fault-removal time is not negligible, and the number of removed faults generally lags behind the total number of detected faults, because fault detection activities continue as faults are being removed. Given these facts, we apply the queueing theory to describe and explain possible debugging behavior during software development. Two simulation procedures are developed based on G/G/infin, and G/G/m queueing models, respectively. The proposed methods will be illustrated using real software failure data. The analysis conducted through the proposed framework can help project managers assess the appropriate staffing level for the debugging team from the standpoint of performance, and cost-effectiveness.","1558-1721","","10.1109/TR.2009.2019669","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4967914","Fault correction;non-homogeneous Poisson process (NHPP);software reliability growth model (SRGM);software testing","Costs;Software debugging;Analytical models;Fault detection;Software reliability;Failure analysis;Queueing analysis;Programming;Data analysis;Performance analysis","program testing;queueing theory;software development management;software reliability","software debugging activity;rate based simulation approach;cost analysis;software reliability;software failure process;fault removal time;fault detection activity;queueing theory;software development;G/G/infin queueing model;G/G/m queueing model;software failure data","","13","1","37","IEEE","26 May 2009","","","IEEE","IEEE Journals"
"Towards Characterizing Adversarial Defects of Deep Learning Software from the Lens of Uncertainty","X. Zhang; X. Xie; L. Ma; X. Du; Q. Hu; Y. Liu; J. Zhao; M. Sun","Peking Univ., Beijing, China; Nanyang Technol. Univ., Singapore, Singapore; Kyushu University,Japan; Nanyang Technological University,Singapore; Kyushu University,Japan; Nanyang Technological University,Singapore; Kyushu University,Japan; Peking University,China","2020 IEEE/ACM 42nd International Conference on Software Engineering (ICSE)","21 Dec 2020","2020","","","739","751","Over the past decade, deep learning (DL) has been successfully applied to many industrial domain-specific tasks. However, the current state-of-the-art DL software still suffers from quality issues, which raises great concern especially in the context of safety- and security-critical scenarios. Adversarial examples (AEs) represent a typical and important type of defects needed to be urgently addressed, on which a DL software makes incorrect decisions. Such defects occur through either intentional attack or physical-world noise perceived by input sensors, potentially hindering further industry deployment. The intrinsic uncertainty nature of deep learning decisions can be a fundamental reason for its incorrect behavior. Although some testing, adversarial attack and defense techniques have been recently proposed, it still lacks a systematic study to uncover the relationship between AEs and DL uncertainty. In this paper, we conduct a large-scale study towards bridging this gap. We first investigate the capability of multiple uncertainty metrics in differentiating benign examples (BEs) and AEs, which enables to characterize the uncertainty patterns of input data. Then, we identify and categorize the uncertainty patterns of BEs and AEs, and find that while BEs and AEs generated by existing methods do follow common uncertainty patterns, some other uncertainty patterns are largely missed. Based on this, we propose an automated testing technique to generate multiple types of uncommon AEs and BEs that are largely missed by existing techniques. Our further evaluation reveals that the uncommon data generated by ourmethod is hard to be defended by the existing defense techniques with the average defense success rate reduced by 35%. Our results call for attention and necessity to generate more diverse data for evaluating quality assurance solutions of DL software.","1558-1225","978-1-4503-7121-6","10.1145/3377811.3380368","National Natural Science Foundation of China(grant numbers:61772038,61532019); Guangdong Science and Technology Department(grant numbers:2018B010107004); NVIDIA; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9284139","Deep learning;uncertainty;adversarial attack;software testing","Deep learning;Uncertainty;Systematics;Software;Task analysis;Testing;Software engineering","learning (artificial intelligence);program testing;security of data","adversarial defects;deep learning software;industrial domain-specific tasks;security-critical scenarios;adversarial examples;typical type;important type;DL software;incorrect decisions;intentional attack;input sensors;industry deployment;intrinsic uncertainty nature;deep learning decisions;incorrect behavior;adversarial attack;large-scale study;multiple uncertainty metrics;benign examples;BEs;common uncertainty patterns;automated testing technique;uncommon AEs;existing defense techniques;average defense success rate","","12","","60","","21 Dec 2020","","","IEEE","IEEE Conferences"
"Why My App Crashes? Understanding and Benchmarking Framework-Specific Exceptions of Android Apps","T. Su; L. Fan; S. Chen; Y. Liu; L. Xu; G. Pu; Z. Su","School of Software Engineering, East China Normal University, Shanghai, China; College of Cyber Science, Nankai Univerisity, Tianjin, China; College of Intelligence and Computing, Tianjin University, Tianjin, China; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Department of Computer Science and Engineering, New York University Shanghai, Shanghai, China; School of Software Engineering, East China Normal University, Shanghai, China; Department of Computer Science, ETH Zurich, Zurich, Switzerland","IEEE Transactions on Software Engineering","15 Apr 2022","2022","48","4","1115","1137","Mobile apps have become ubiquitous. Ensuring their correctness and reliability is important. However, many apps still suffer from occasional to frequent crashes, weakening their competitive edge. Large-scale, deep analyses of the characteristics of real-world app crashes can provide useful insights to both developers and researchers. However, such studies are difficult and yet to be carried out — this work fills this gap. We collected 16,245 and 8,760 unique exceptions from 2,486 open-source and 3,230 commercial Android apps, respectively, and observed that the exceptions thrown from Android framework (termed <italic>“framework-specific exceptions”</italic>) account for the majority. With one-year effort, we (1) extensively investigated these framework-specific exceptions, and (2) further conducted an online survey of 135 professional app developers about how they analyze, test, reproduce and fix these exceptions. Specifically, we aim to understand the framework-specific exceptions from several perspectives: (i) their characteristics (e.g., manifestation locations, fault taxonomy), (ii) the developers’ testing practices, (iii) existing bug detection techniques’ effectiveness, (iv) their reproducibility and (v) bug fixes. To enable follow-up research (e.g., bug understanding, detection, localization and repairing), we further systematically constructed, <italic>DroidDefects</italic>, the first comprehensive and largest benchmark of Android app exception bugs. This benchmark contains 33 <italic>reproducible</italic> exceptions (with test cases, stack traces, faulty and fixed app versions, bug types, etc.), and 3,696 <italic>ground-truth</italic> exceptions (real faults manifested by automated testing tools), which cover the apps with different complexities and diverse exception types. Based on our findings, we also built two prototype tools: Stoat+, an optimized dynamic testing tool, which quickly uncovered three previously-unknown, fixed crashes in Gmail and Google+; ExLocator, an exception localization tool, which can locate the root causes of specific exception types. Our dataset, benchmark and tools are publicly available on <italic><uri>https://github.com/tingsu/droiddefects</uri></italic>.","1939-3520","","10.1109/TSE.2020.3013438","SNSF Spark(grant numbers:CRSK-2_190302); National Natural Science Foundation of China(grant numbers:61632005,61532019); National Research Foundation(grant numbers:NRF2018NCR-NCR005-0001); National Research Foundation Singapore(grant numbers:NRF2018NCR-NSOE004-0001,NRFI06-2020-0022); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9153947","Mobile applications;android applications;empirical study;exception analysis;software testing;bug reproducibility","Computer bugs;Tools;Androids;Humanoid robots;Benchmark testing","","","","4","","149","IEEE","31 Jul 2020","","","IEEE","IEEE Journals"
"Test case design method targeting environmental fault tolerance for high availability clusters","Q. Du; K. Yin; J. Qiu; H. Li; K. Shi; Y. Tian; A. Ma","School of Software Engineering, Tongji University, Shanghai 201804, China; School of Software Engineering, Tongji University, Shanghai 201804, China; School of Software Engineering, Tongji University, Shanghai 201804, China; School of Software Engineering, Tongji University, Shanghai 201804, China; School of Software Engineering, Tongji University, Shanghai 201804, China; School of Software Engineering, Tongji University, Shanghai 201804, China; School of Software Engineering, Tongji University, Shanghai 201804, China","2016 11th International Conference on Reliability, Maintainability and Safety (ICRMS)","28 Sep 2017","2016","","","1","7","With increasing critical business organizations focusing on the quality of service in cloud applications, high availability (HA) has become critical for the product level cluster of cloud applications. Existing availability evaluation methods or testing projects for cloud platforms, however, cannot sufficiently verify cluster tolerance to various reasonable environmental faults. This paper proposes a test case design method targeting environmental fault tolerance for HA clusters. Test cases are designed considering fault modes and components of a cluster application in diverse scenarios. As a result, the fault tolerance of different components to various reasonable faults can be verified via the proposed method. A case study is conducted on Openstack, a widely used open source software platform for cloud environments, to show the feasibility of using this method.","","978-1-5090-2714-9","10.1109/ICRMS.2016.8050033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8050033","Software Testing;Reliability;High availability;Fault Tolerance","Fault tolerance;Fault tolerant systems;Measurement;Design methodology;Testing;Cloud computing","cloud computing;pattern clustering;program testing;public domain software;software fault tolerance","test case design method;environmental fault tolerance;high availability clusters;critical business organizations;cloud applications;product level cluster;availability evaluation methods;cloud platforms;cluster tolerance;HA clusters;fault modes;cluster application;cloud environments;Openstack program;open source software platform;cloud environment","","1","","24","","28 Sep 2017","","","IEEE","IEEE Conferences"
"Adaptive Random Testing for Multiagent Path Finding Systems","Y. Liu; X. -Y. Zhang","Beihang University, Beijing, China; National Institute of Informatics, Tokyo, Japan","IEEE Transactions on Reliability","2 Mar 2022","2022","71","1","295","308","The multiagent path finding (MAPF) problem identifies the scheduling of multiple agents simultaneously, such that all of them can reach their targets efficiently. To date, MAPF systems have been assigned important tasks such as traffics and warehouses. It is essential to conduct testing for MAPF systems to detect potential failures. Namely, in an MAPF system, a test case is a specific MAPF scenario, including the initial locations of the agents and the environment for these agents to play in. By testing, we intend to find the scenarios (i.e., test cases) whose executions reveal failures. Testing MAPF systems is challenging due to the complexity of its input and the interactions among multiple agents. This article proposes the testing approach based on the adaptive random testing (ART) for MAPF systems. ART aims to generate new test cases far from the already executed ones. Particularly, to calculate the distance between each pair of test cases, we introduce two metrics, the initial density distribution and the destination density distribution, to characterize the distribution of the agents’ initial and destination nodes, respectively. Benefit from ART, the diversity of the information generated during testing can be improved. Experimental results show that compared with the random testing, our approach can detect more diverse failure-revealing scenarios.","1558-1721","","10.1109/TR.2022.3146323","ERATO HASUO Metamathematics for Systems Design(grant numbers:JPMJER1603); JST; Engineerable AI Techniques for the Practical Applications of High-Quality Machine Learning-based Systems(grant numbers:JPMJMI20B8); JST-Mirai; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9725384","Adaptive random testing (ART);density measurement;multiagent path finding (MAPF);multiagent systems;software testing","Measurement;Adaptive systems;Job shop scheduling;Scalability;Subspace constraints;Benchmark testing;Planning","","","","","","49","IEEE","2 Mar 2022","","","IEEE","IEEE Journals"
