"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Principles and methods of testing finite state machines-a survey","D. Lee; M. Yannakakis","AT&T Bell Labs., Murray Hill, NJ, USA; AT&T Bell Labs., Murray Hill, NJ, USA","Proceedings of the IEEE","6 Aug 2002","1996","84","8","1090","1123","With advanced computer technology, systems are getting larger to fulfill more complicated tasks: however, they are also becoming less reliable. Consequently, testing is an indispensable part of system design and implementation; yet it has proved to be a formidable task for complex systems. This motivates the study of testing finite stare machines to ensure the correct functioning of systems and to discover aspects of their behavior. A finite state machine contains a finite number of states and produces outputs on state transitions after receiving inputs. Finite state machines are widely used to model systems in diverse areas, including sequential circuits, certain types of programs, and, more recently, communication protocols. In a testing problem we have a machine about which we lack some information; we would like to deduce this information by providing a sequence of inputs to the machine and observing the outputs produced. Because of its practical importance and theoretical interest, the problem of testing finite state machines has been studied in different areas and at various times. The earliest published literature on this topic dates back to the 1950's. Activities in the 1960's mid early 1970's were motivated mainly by automata theory and sequential circuit testing. The area seemed to have mostly died down until a few years ago when the testing problem was resurrected and is now being studied anew due to its applications to conformance testing of communication protocols. While some old problems which had been open for decades were resolved recently, new concepts and more intriguing problems from new applications emerge. We review the fundamental problems in testing finite state machines and techniques for solving these problems, tracing progress in the area from its inception to the present and the stare of the art. In addition, we discuss extensions of finite state machines and some other topics related to testing.","1558-2256","","10.1109/5.533956","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=533956","","Circuit testing;Automata;System testing;Sequential circuits;Protocols;Software testing;Paper technology;Automatic testing;Sequential analysis;Fault detection","finite state machines;logic testing;sequential circuits;conformance testing;reviews;protocols;identification;sequences","finite state machines;conformance testing;communication protocols;sequential circuit testing;automata theory;FSM testing","","764","10","153","","6 Aug 2002","","","IEEE","IEEE Journals"
"Know You Neighbor: Fast Static Prediction of Test Flakiness","R. Verdecchia; E. Cruciani; B. Miranda; A. Bertolino","Department of Computer Science, Vrije Universiteit Amsterdam, Amsterdam, HV, The Netherlands; Computerwissenschaften, Universität Salzburg, Salzburg, Austria; Center of Informatics, Federal University of Pernambuco, Recife, Brazil; Istituto di Scienza e Tecnologie dell’Informazione “A. Faedo”, Consiglio Nazionale delle Ricerche, Pisa, Italy","IEEE Access","27 May 2021","2021","9","","76119","76134","Context: Flaky tests plague regression testing in Continuous Integration environments by slowing down change releases and wasting testing time and effort. Despite the growing interest in mitigating the burden of test flakiness, how to efficiently and effectively detect flaky tests is still an open problem. Objective: In this study, we present and evaluate FLAST, an approach designed to statically predict test flakiness. FLAST leverages vector-space modeling, similarity search, dimensionality reduction, and k-Nearest Neighbor classification in order to timely and efficiently detect test flakiness. Method: In order to gain insights into the efficiency and effectiveness of FLAST, we conduct an empirical evaluation of the approach by considering 13 real-world projects, for a total of 1,383 flaky and 26,702 non-flaky tests. We carry out a quantitative comparison of FLAST with the state-of-the-art methods to detect test flakiness, by considering a balanced dataset comprising 1,402 real-world flaky and as many non-flaky tests. Results: From the results we observe that the effectiveness of FLAST is comparable with the state-of-the-art, while providing considerable gains in terms of efficiency. In addition, the results demonstrate how by tuning the threshold of the approach FLAST can be made more conservative, so to reduce false positives, at the cost of missing more potentially flaky tests. Conclusion: The collected results demonstrate that FLAST provides a fast, low-cost and reliable approach that can be used to guide test rerunning, or to gate the inclusion of new potentially flaky tests.","2169-3536","","10.1109/ACCESS.2021.3082424","Facebook Research 2019 Testing and Verification Award; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9437181","Software testing;flaky tests;prediction;static analysis;similarity","Testing;Instruments;Vocabulary;Tools;Static analysis;Social networking (online);Probabilistic logic","pattern classification;program testing;regression analysis","test flakiness;nonflaky tests;potentially flaky tests;test rerunning;flaky tests plague regression testing;continuous integration environment;FLAST approach","","3","","53","CCBY","20 May 2021","","","IEEE","IEEE Journals"
"Inferring Relations Among Test Programs in Microservices Applications","E. De Angelis; G. De Angelis; A. Pellegrini; M. Proietti","IASI-CNR,Rome,Italy; IASI-CNR,Rome,Italy; IASI-CNR,Rome,Italy; IASI-CNR,Rome,Italy","2021 IEEE International Conference on Service-Oriented System Engineering (SOSE)","15 Oct 2021","2021","","","114","123","The emergence of the microservices-oriented architectural style calls for novel methodologies and technological frameworks that support the design, development, and main-tainance of applications structured according to this new style. In this paper, we consider the issue of designing suitable strategies for the governance and the automation of testing activities within the microservices paradigm. We focus on the problem of discovering relations between test programs that help avoiding to re-run all the available test suites each time one of its constituents evolves. We propose an analysis technique, based on symbolic execution of test programs, which is able to collect information about the invocations of local and remote APIs performed when running such programs. Symbolic execution enables the analysis of sets of executions corresponding to different input data, and hence it is also suitable for parametric test programs. The information extracted by symbolic execution is processed by a rule-based automated reasoning engine, which infers dependencies and similarities among test programs. In particular, test programs are considered similar if they involve the same microservice instance, or they connect to the same remote API, or they locally activate overlapping APIs, or they raise similar kinds of errors. We show the viability of our approach by presenting a case study within the context of a real-world microservice application that implements an open-source educational platform.","2642-6587","978-1-6654-3477-5","10.1109/SOSE52839.2021.00018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9564098","software testing;microservices architecture;test program similarity;symbolic execution;automated reasoning","Automation;Service-oriented systems engineering;Conferences;Cognition;Data mining;Open source software;Engines","application program interfaces;computer aided instruction;inference mechanisms;Internet;knowledge based systems;program testing;software architecture","symbolic execution;parametric test programs;real-world microservice application;microservices applications;microservices-oriented architectural style;available test suites each time","","1","","41","","15 Oct 2021","","","IEEE","IEEE Conferences"
"Software Defect Evaluation Methods for Embedded Real-Time Control System Based on Transfer Learning","X. Han; M. Bian; Z. Wu","The fifth electronic research institute of MIIT,China Electronic Product Reliability and Environmental Testing Research Institute,Guangzhou,China,510610; The fifth electronic research institute of MIIT,China Electronic Product Reliability and Environmental Testing Research Institute,Guangzhou,China,510610; The fifth electronic research institute of MIIT,China Electronic Product Reliability and Environmental Testing Research Institute,Guangzhou,China,510610","2022 14th International Conference on Measuring Technology and Mechatronics Automation (ICMTMA)","7 Mar 2022","2022","","","247","255","In order to reduce the impact of environmental changes on software defect evaluation, an embedded real-time control system software defect evaluation method based on transfer learning is proposed. Firstly, the defect software measurement index is selected. On this basis, the relevant index features are divided into the same cluster by using the feature clustering technology. According to the distribution similarity of the features between the two items, the relevant features are found and the features with large distribution differences are removed. Select high-quality features from the source project to build the training data set, and select better evaluation data from the source project through weight adjustment to realize the accurate evaluation of software defects. The mapping results have clear objectives, and the error rate of the evaluation results of the design method is within 8.7, which has a good evaluation effect.","2157-1481","978-1-6654-9978-1","10.1109/ICMTMA54903.2022.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9723949","transfer learning;embedded real-time control system;defect assessment;measurement index;clustering technology;distribution similarity","Training;Software testing;Correlation;Error analysis;Transfer learning;Training data;Software","control engineering computing;learning (artificial intelligence);pattern clustering;software maintenance","embedded real-time control system;transfer learning;environmental changes;real-time control system software defect evaluation method;defect software measurement index;index features;feature clustering technology","","","","20","IEEE","7 Mar 2022","","","IEEE","IEEE Conferences"
"Variability Aware Requirements Reuse Analysis","M. Abbas","Mälardalen University & RISE Research Institutes of Sweden,Västerås,Sweden","2020 IEEE/ACM 42nd International Conference on Software Engineering: Companion Proceedings (ICSE-Companion)","1 Dec 2020","2020","","","190","193","Problem: The goal of a software product line is to aid quick and quality delivery of software products, sharing common features. Effectively achieving the above-mentioned goals requires reuse analysis of the product line features. Existing requirements reuse analysis approaches are not focused on recommending product line features, that can be reused to realize new customer requirements. Hypothesis: Given that the customer requirements are linked to product line features' description satisfying them: then the customer requirements can be clustered based on patterns and similarities, preserving the historic reuse information. New customer requirements can be evaluated against existing customer requirements and reuse of product line features can be recommended. Contributions: We treated the problem of feature reuse analysis as a text classification problem at the requirements-level. We use Natural Language Processing and clustering to recommend reuse of features based on similarities and historic reuse information. The recommendations can be used to realize new customer requirements.","2574-1926","978-1-4503-7122-3","","ITEA; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9270333","software reuse;variability;product line;requirements;similarities","Feature extraction;Pipelines;Software;Testing;Software product lines;Recommender systems;Rail transportation","natural language processing;pattern classification;pattern clustering;software reusability;text analysis","variability aware requirements reuse;software product line;product line features;customer requirements;historic reuse information;feature reuse analysis;requirements-level;requirements reuse analysis","","","","18","","1 Dec 2020","","","IEEE","IEEE Conferences"
"Testing DNN-Based Path Planning Algorithms by Metamorphic Testing","S. Lv; B. Yin","Beihang University,School of Automation Science and Electrical Engineering,Beijing,China; Beihang University,School of Automation Science and Electrical Engineering,Beijing,China","2020 7th International Conference on Dependable Systems and Their Applications (DSA)","26 Jan 2021","2020","","","515","526","Deep Neural Networks (DNNs) are increasingly applied to solve path planning problems in recent years. However, unexpected or incorrect behaviors of DNNs greatly threaten the reliability of DNN-based path planning algorithms. Therefore, the reliability should be evaluated through the software testing process. The quality of the training dataset is of great importance to the pre-trained DNN models. The pretrained model may still lack generality by using a randomly generated and insufficient training dataset. And DNN-based system testing is faced with Oracle problems. Because Metamorphic Testing (MT) has been shown considerable effectiveness in alleviating the absence of oracle problems. To increase the reliability of DNN-based path planning algorithms, in this paper, we present a test technique specialized for DNN-based path planning algorithms based on metamorphic testing. We present a framework for systematically designing sixteen metamorphic relations (MRs) by combining input transformations and output relations. And experiments are carried out on an actually released business software system, which demonstrates that our method is effective. The results show that our approach can effectively improve the diversity of test data, the accuracy of the DNN model, and the reliability of the software.","","978-0-7381-2422-3","10.1109/DSA51864.2020.00088","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9331244","deep learning testing;DNN-based path planning algorithm;metamorphic testing;neuron coverage","Training;Software algorithms;Software systems;Path planning;Software reliability;Testing;Business","control engineering computing;convolutional neural nets;deep learning (artificial intelligence);path planning;program testing;software reliability","oracle problems;DNN-based path planning algorithms;metamorphic testing;DNN model;software testing process;pre-trained DNN models;randomly generated training dataset;DNN-based system testing;software reliability;metamorphic relation","","","","29","","26 Jan 2021","","","IEEE","IEEE Conferences"
"Sorting and Transforming Program Repair Ingredients via Deep Learning Code Similarities","M. White; M. Tufano; M. Martínez; M. Monperrus; D. Poshyvanyk","College of William and Mary, Williamsburg, Virginia, USA; College of William and Mary, Williamsburg, Virginia, USA; Université Polytechnique Hauts-de-France, Valenciennes, France; KTH Royal Institute of Technology, Stockholm, Sweden; College of William and Mary, Williamsburg, Virginia, USA","2019 IEEE 26th International Conference on Software Analysis, Evolution and Reengineering (SANER)","18 Mar 2019","2019","","","479","490","In the field of automated program repair, the redundancy assumption claims large programs contain the seeds of their own repair. However, most redundancy-based program repair techniques do not reason about the repair ingredients- the code that is reused to craft a patch. We aim to reason about the repair ingredients by using code similarities to prioritize and transform statements in a codebase for patch generation. Our approach, DeepRepair, relies on deep learning to reason about code similarities. Code fragments at well-defined levels of granularity in a codebase can be sorted according to their similarity to suspicious elements (i.e., code elements that contain suspicious statements) and statements can be transformed by mapping out-of-scope identifiers to similar identifiers in scope. We examined these new search strategies for patch generation with respect to effectiveness from the viewpoint of a software maintainer. Our comparative experiments were executed on six open-source Java projects including 374 buggy program revisions and consisted of 19,949 trials spanning 2,616 days of computation time. Deep-Repair's search strategy using code similarities generally found compilable ingredients faster than the baseline, jGenProg, but this improvement neither yielded test-adequate patches in fewer attempts (on average) nor found significantly more patches (on average) than the baseline. Although the patch counts were not statistically different, there were notable differences between the nature of DeepRepair patches and jGenProg patches. The results show that our learning-based approach finds patches that cannot be found by existing redundancy-based repair techniques.","1534-5351","978-1-7281-0591-8","10.1109/SANER.2019.8668043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8668043","software testing and debugging;program repair;deep learning;neural networks;code clones;language models","Maintenance engineering;Redundancy;Computer bugs;Deep learning;Transforms;Cloning;Sorting","Java;learning (artificial intelligence);neural nets;program debugging;public domain software;software maintenance","patch generation;code similarities;compilable ingredients;patch counts;DeepRepair patches;jGenProg patches;learning-based approach;deep learning code;automated program repair;redundancy-based program repair techniques;codebase;code fragments;code elements;suspicious statements;out-of-scope identifier mapping;program repair ingredients;redundancy-based repair techniques;Deep-Repair search strategy;buggy program revisions;deep learning;open-source Java projects","","33","","87","","18 Mar 2019","","","IEEE","IEEE Conferences"
"Facial Range Image Matching Using the ComplexWavelet Structural Similarity Metric","S. Gupta; M. P. Sampat; M. K. Markey; A. C. Bovik; Z. Wang",University of Texas at Austin; University of Texas at Austin; University of Texas at Austin; University of Texas at Austin; University of Texas at Arlington,"2007 IEEE Workshop on Applications of Computer Vision (WACV '07)","5 Mar 2007","2007","","","4","4","We propose a novel 3D face recognition algorithm based on facial range image matching using the complex wavelet structural similarity metric (CW-SSIM) metric. Compared with many existing 3D surface matching methods, CW-SSIM is computationally efficient and is robust to small geometrical distortions. Using a data set that contains 360 3D face models of 12 subjects, we tested the performance of the proposed method and compared it with existing 3D surface matching based face recognition algorithms. Verification and identification performance of each algorithm was evaluated by means of the receiver operating characteristic curve and the cumulative match characteristic curve. Among the algorithms tested, the proposed algorithm based on the CW-SSIM resulted in the best overall performance with an equal error rate of 9.13% and a rank 1 recognition rate of 98.6%, significantly better than all the other algorithms. Besides the introduction of a novel approach for 3D face recognition, this is also the first attempt to expand the application scope of complex wavelet domain similarity measure to range image matching in general","1550-5790","0-7695-2794-9","10.1109/WACV.2007.22","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4118733","","Image matching;Face recognition;Face detection;Humans;Robustness;Application software;Testing;Biometrics;Lighting;Computer vision","face recognition;image matching;wavelet transforms","facial range image matching;complex wavelet structural similarity metric;CW-SSIM metric;face recognition algorithm;3D surface matching method;geometrical distortion;receiver operating characteristic curve;cumulative match characteristic curve","","7","","20","","5 Mar 2007","","","IEEE","IEEE Conferences"
"Search-Based Test Input Generation for String Data Types Using the Results of Web Queries","P. McMinn; M. Shahbaz; M. Stevenson","Univ. of Sheffield, Sheffield, UK; Univ. of Sheffield, Sheffield, UK; Univ. of Sheffield, Sheffield, UK","2012 IEEE Fifth International Conference on Software Testing, Verification and Validation","17 May 2012","2012","","","141","150","Generating realistic, branch-covering string inputs is a challenging problem, due to the diverse and complex types of real-world data that are naturally encodable as strings, for example resource locators, dates of different localised formats, international banking codes, and national identity numbers. This paper presents an approach in which examples of inputs are sought from the Internet by reformulating program identifiers into web queries. The resultant URLs are downloaded, split into tokens, and used to augment and seed a search-based test data generation technique. The use of the Internet as part of test input generation has two key advantages. Firstly, web pages are a rich source of valid inputs for various types of string data that may be used to improve test coverage. Secondly, the web pages tend to contain realistic, human-readable values, which are invaluable when test cases need manual confirmation due to the lack of an automated oracle. An empirical evaluation of the approach is presented, involving string input validation code from 10 open source projects. Well-formed, valid string inputs were retrieved from the web for 96% of the different string types analysed. Using the approach, coverage was improved for 75% of the Java classes studied by an average increase of 14%.","2159-4848","978-0-7695-4670-4","10.1109/ICST.2012.94","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6200106","Automatic test data generation;search based testing;string inputs;web queries","Electronic mail;Testing;Web pages;Internet;Search problems;Java;Search engines","automatic test pattern generation;program testing;public domain software;query processing;Unified Modeling Language;Web services","string data type;Web query;branch covering string;Internet;program identifier;URL;search-based test data generation;Web page;test coverage;automated oracle;open source project;information retrieval;Java","","28","","33","","17 May 2012","","","IEEE","IEEE Conferences"
"Behind an Application Firewall, Are We Safe from SQL Injection Attacks?","D. Appelt; C. D. Nguyen; L. Briand","Interdiscipl. Centre for Security, Reliability & Trust (SnT Centre), Univ. of Luxembourg, Luxembourg, Luxembourg; Interdiscipl. Centre for Security, Reliability & Trust (SnT Centre), Univ. of Luxembourg, Luxembourg, Luxembourg; Interdiscipl. Centre for Security, Reliability & Trust (SnT Centre), Univ. of Luxembourg, Luxembourg, Luxembourg","2015 IEEE 8th International Conference on Software Testing, Verification and Validation (ICST)","7 May 2015","2015","","","1","10","Web application firewalls are an indispensable layer to protect online systems from attacks. However, the fast pace at which new kinds of attacks appear and their sophistication require that firewalls be updated and tested regularly as otherwise they will be circumvented. In this paper, we focus our research on web application firewalls and SQL injection attacks. We present a machine learning-based testing approach to detect holes in firewalls that let SQL injection attacks bypass. At the beginning, the approach can automatically generate diverse attack payloads, which can be seeded into inputs of web- based applications, and then submit them to a system that is protected by a firewall. Incrementally learning from the tests that are blocked or passed by the firewall, our approach can then select tests that exhibit characteristics associated with bypassing the firewall and mutate them to efficiently generate new bypassing attacks. In the race against cyber attacks, time is vital. Being able to learn and anticipate more attacks that can circumvent a firewall in a timely manner is very important in order to quickly fix or fine-tune the firewall. We developed a tool that implements the approach and evaluated it on ModSecurity, a widely used application firewall. The results we obtained suggest a good performance and efficiency in detecting holes in the firewall that could let SQLi attacks go undetected.","2159-4848","978-1-4799-7125-1","10.1109/ICST.2015.7102581","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7102581","","Grammar;Testing;Security;Databases;Syntactics;Servers;Radio access networks","firewalls;Internet;learning (artificial intelligence);SQL","SQL injection attacks;SQLi attacks;Web application firewalls;online system protection;machine learning-based testing approach;bypassing attacks;cyber attacks;ModSecurity","","18","","20","","7 May 2015","","","IEEE","IEEE Conferences"
"Automatic Detection of Visibility Faults by Layout Changes in HTML5 Web Pages","Y. Ryou; S. Ryu","Sch. of Comput., KAIST, Daejeon, South Korea; Sch. of Comput., KAIST, Daejeon, South Korea","2018 IEEE 11th International Conference on Software Testing, Verification and Validation (ICST)","28 May 2018","2018","","","182","192","Modern HTML5 web pages (pages) often change various elements of their documents dynamically to provide rich functionality to users interactively. As users interact with a document via events, the combination of HTML, CSS, and JavaScript dynamically changes the document layout, which is the arrangement of the document elements visualized to the users. Web pages change their layouts not only to support user interaction but also to react to different screen sizes being used to run the pages. To support diverse devices with different screen sizes using a single web page document, developers use Responsive Web Design, which enables web page layouts to change when the sizes of the underlying devices change. While such dynamic features of web pages provide powerful experiences to users, they also make development of web pages more difficult. Even expert developers find it difficult to write HTML5 web pages correctly. In this paper, we first define the problem that functionalities of HTML5 web pages may become unusable due to layout changes, and propose a technique to detect the problem automatically. We show that our implementation detects such problems in real-world HTML5 web pages.","","978-1-5386-5012-7","10.1109/ICST.2018.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8367047","visibility faults;automatic bug detection;HTML5 web pages;layout changes","Web pages;Layout;Browsers;Tools;Cascading style sheets;Visualization","human computer interaction;hypermedia markup languages;interactive systems;Internet;software fault tolerance;Web design","layout changes;user interaction;web page layouts;HTML5 web pages;automatic visibility faults detection;web page document;CSS;JavaScript;Responsive Web Design","","9","","67","","28 May 2018","","","IEEE","IEEE Conferences"
"Support for Finding Presentation Failures by Using Computer Vision Techniques","H. Tanno; Y. Adachi","NTT Labs., Tokyo, Japan; NTT Labs., Tokyo, Japan","2018 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)","19 Jul 2018","2018","","","356","363","When testing applications that run on diverse client devices, operating systems, and browsers, it is necessary to check whether application screens display correctly in various environments and ensure that there is no presentation failure. Applications are typically composed of many screens, and there are many types and combinations of environments in which they may run. Accordingly, it is very labor intensive to visually confirm large numbers of such screens, and there is a strong possibility of missing presentation failures. Finding a way of efficiently confirming large numbers of application screen images is hence a challenge facing real-world testing and industry. Here, we propose a method to support discovery of presentation failures. It detects differences in screen elements, e.g., a disappearance of or change in the position of a button, by comparing the images of the correct screen and the target screen by utilizing computer vision techniques and displays those differences to the tester in an easy-to-understand way. As a result, the tester can quickly confirm the differences and find presentation failures efficiently. Our method uses only images of the application screen, therefore it does not depend on a specific implementation technology. Thus, it can be utilized for confirming the test results of various implementations (Web, android, iOS, etc.). In experiments with application screens in which presentation failures were intentionally embedded, we measured how much the proposed method increases failure discovery rate and determined whether it reduces the amount of labor.","","978-1-5386-6352-3","10.1109/ICSTW.2018.00073","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8411776","Test result verification;presentation failure;visual GUI testing;test oracle;image processing","Feature extraction;Testing;Tools;Browsers;Androids;Humanoid robots;Smart phones","computer vision;formal verification;mobile computing;program testing;software fault tolerance","presentation failure;application screen images;computer vision;applications testing;test result verification","","7","","14","","19 Jul 2018","","","IEEE","IEEE Conferences"
"Combinatorial Testing on Implementations of HTML5 Support","X. Deng; T. Wu; J. Yan; J. Zhang","Technol. Center of Software Eng., Inst. of Software, Beijing, China; State Key Lab. of Comput. Sci., Inst. of Software, Beijing, China; Technol. Center of Software Eng., Inst. of Software, Beijing, China; State Key Lab. of Comput. Sci., Inst. of Software, Beijing, China","2017 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)","17 Apr 2017","2017","","","262","271","The fifth version of HTML standard, which is widely accepted in the diverse landscape of browser vendors and their continuously upgrading releases, requires web browsers to support playback of multimedia natively, instead of by third-party plugins. Works on testing browsers' implementations of the HTML5 support, however, are not efficient enough till now. Regarding a browser's processing on HTML5 element tags of web pages and attributes of multimedia files, this paper treats the browser as a parameterized black-box and employs the combinatorial testing technique to design web pages to test its system behavior. Experiments are conducted on two sets of browsers. The first set includes nine popular ones in both desktop and mobile for discovering the distribution of multimedia related errors, and the second set contains five versions of the same browser for revealing the evolution of such errors. The experimental results indicate that the proposed approach is promising as it can reveal errors in browsers by various vendors and in various versions, and that the upgrades of the browser will not necessarily fix the existing bugs, and even introduce new ones, due to inefficient testing.","","978-1-5090-6676-6","10.1109/ICSTW.2017.47","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7899064","","Browsers;Media;Containers;HTML;Testing;Multimedia communication;Web pages","hypermedia markup languages;Internet;multimedia computing;online front-ends;Web sites","combinatorial testing;HTML5 support;HTML standard;browser vendors;Web browsers;third-party plugins;Web pages;multimedia files;parameterized black-box;desktop","","3","","14","","17 Apr 2017","","","IEEE","IEEE Conferences"
"Automated Random Testing in Multiple Dispatch Languages","S. Poulding; R. Feldt","Software Eng. Res. Lab., Blekinge Inst. of Technol., Karlskrona, Sweden; Software Eng. Res. Lab., Blekinge Inst. of Technol., Karlskrona, Sweden","2017 IEEE International Conference on Software Testing, Verification and Validation (ICST)","18 May 2017","2017","","","333","344","In programming languages that use multiple dispatch, a single function can have multiple implementations, each of which may specialise the function's operation. Which one of these implementations to execute is determined by the data types of all the arguments to the function. Effective testing of functions that use multiple dispatch therefore requires diverse test inputs in terms of the data types of the input's arguments as well as their values. In this paper we describe an approach for generating test inputs where both the values and types are chosen probabilistically. The approach uses reflection to automatically determine how to create inputs with the desired types, and dynamically updates the probability distribution from which types are sampled in order to improve both the test efficiency and efficacy. We evaluate the technique on 247 methods across 9 built-in functions of Julia, a technical computing language that applies multiple dispatch at runtime. In the process, we identify three real faults in these widely-used functions.","","978-1-5090-6031-3","10.1109/ICST.2017.37","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7927987","","Concrete;Testing;Probabilistic logic;Probability distribution;Context;Software engineering;Electronic mail","program testing;programming languages","automated random testing;multiple dispatch languages;programming languages;probability distribution;Julia;technical computing language","","2","","11","","18 May 2017","","","IEEE","IEEE Conferences"
"Exhaustive Exploration of the Failure-Oblivious Computing Search Space","T. Durieux; Y. Hamadi; Z. Yu; B. Baudry; M. Monperrus","Univ. of Lille & Inria, Lille, France; Ecole Polytech., Palaiseau, France; Univ. of Lille & Inria, Lille, France; R. Inst. of Technol., Stockholm, Sweden; R. Inst. of Technol., Stockholm, Sweden","2018 IEEE 11th International Conference on Software Testing, Verification and Validation (ICST)","28 May 2018","2018","","","139","149","High-availability of software systems requires automated handling of crashes in presence of errors. Failure-oblivious computing is one technique that aims to achieve high availability. We note that failure-obliviousness has not been studied in depth yet, and there is very few study that helps understand why failure-oblivious techniques work. In order to make failure-oblivious computing to have an impact in practice, we need to deeply understand failure-oblivious behaviors in software. In this paper, we study, design and perform an experiment that analyzes the size and the diversity of the failure-oblivious behaviors. Our experiment consists of exhaustively computing the search space of 16 field failures of large-scale open-source Java software. The outcome of this experiment is a much better understanding of what really happens when failure-oblivious computing is used, and this opens new promising research directions.","","978-1-5386-5012-7","10.1109/ICST.2018.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8367043","failure oblivious;repair search space;runtime repair","Computer crashes;Java;Software;Space exploration;Fault tolerance;Fault tolerant systems;Computational modeling","failure analysis;Java;program debugging;public domain software","failure-oblivious computing search space;high-availability;high availability;failure-obliviousness;failure-oblivious behaviors;software systems;failure-oblivious techniques;large-scale open-source Java software","","2","","24","","28 May 2018","","","IEEE","IEEE Conferences"
"POWER: Program Option-Aware Fuzzer for High Bug Detection Ability","A. Lee; I. Ariq; Y. Kim; M. Kim","School of Computing, KAIST; School of Computing, KAIST; Hanyang University,Department of Computer Science; School of Computing, KAIST VPlusLab Inc.","2022 IEEE Conference on Software Testing, Verification and Validation (ICST)","8 Jun 2022","2022","","","220","231","Most programs with command-line interface (CLI) have dozens of command-line options (e.g., -l, -F, -R for ls) to alternate the operation of the programs. Thus, depending on the option configurations (i.e., a list of options like -l -F and -F -R) applied during fuzzing, the test coverage and crash detection results can vary significantly. In this paper, we propose a novel fuzzing technique POWER that detects more crashes than the cutting-edge fuzzers by actively constructing and carefully selecting various program option configurations. The salient idea of POWER is to enforce diverse executions of a target program by selecting a set of the option configurations each of which is far &#x201C;different/distant&#x201D; from the others in the set. Another core idea of POWER is to apply different fuzzing strategies to different input domains (i.e., option configurations and input files) to increase testing effectiveness within limited time budget. The experiment results on the 30 real-world programs show that POWER detects significantly more crash bugs than the state-of-the-art fuzzing techniques.","2159-4848","978-1-6654-6679-0","10.1109/ICST53961.2022.00032","NRF(grant numbers:NRF-2020R1C1C1013996,NRF-2021R1A2C2009384,NRF-2021R1A5A1021944); IITP(grant numbers:2021-0-00905-001); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9787839","Automated test generation;fuzzing;program option configurations;dynamic function relevance;crash bug detection;dynamic analysis","Conferences;Computer bugs;Fuzzing","program debugging;program testing","program option-aware fuzzer;command-line interface;command-line options;test coverage;crash detection results;fuzzing technique;cutting-edge fuzzers;program option configurations;target program;real-world programs;crash bugs;POWER;high bug detection ability","","1","","59","IEEE","8 Jun 2022","","","IEEE","IEEE Conferences"
