"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Dependency-aware Form Understanding","S. Zhang; Y. Li; W. Yan; Y. Guo; X. Chen","Peking University,MOE Key Lab of HCST,Dept of Computer Science,Beijing,China; Microsoft Research,Beijing,China; Beijing University of Posts and Telecommunications,Beijing,China; Peking University,MOE Key Lab of HCST,Dept of Computer Science,Beijing,China; Peking University,MOE Key Lab of HCST,Dept of Computer Science,Beijing,China","2021 IEEE 32nd International Symposium on Software Reliability Engineering (ISSRE)","11 Feb 2022","2021","","","139","149","Form understanding is an important task in many fields such as software testing, AI assistants, and improving accessibility. One key goal of understanding a complex set of forms is to identify the dependencies between form elements. However, it remains a challenge to capture the dependencies accurately due to the diversity of UI design patterns and the variety in development experiences. In this paper, we propose a deep-learning-based approach called DependEX, which integrates convolutional neural networks (CNNs) and transformers to help understand dependencies within forms. DependEX extracts semantic features from UI images using CNN-based models, captures contextual patterns using a multilayer transformer encoder module, and models dependencies between form elements using two embedding layers. We evaluate DependEX with a large-scale dataset from mobile Web applications. Experimental results show that our proposed model achieves over 92% accuracy in identifying dependencies between UI elements, which significantly outperforms other competitive methods, especially for heuristic-based methods. We also conduct case studies on automatic form filling and test case generation from natural language (NL) instructions, which demonstrates the applicability of our approach.","2332-6549","978-1-6654-2587-2","10.1109/ISSRE52982.2021.00026","National Key Research and Development Program(grant numbers:2017YFB1001904); National Natural Science Foundation of China(grant numbers:61772042); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9700239","Form understanding;dependencies;deep learning;CNN;automatic form filling","Software testing;Semantics;Natural languages;Transformers;Feature extraction;Nonhomogeneous media;Filling","","","","","","38","","11 Feb 2022","","","IEEE","IEEE Conferences"
"Predicting Cutterhead Torque for TBM based on Different Characteristics and AGA-Optimized LSTM-MLP","S. Zhang; Q. Du; S. Zhao","Tongji University,Master of Software Engineering,Shanghai,China; Tongji University,Faculty of Software Engineering and Software Testing,Shanghai,China; Tongji University,Civil Engineering,Shanghai,China","2021 IEEE International Conference on Systems, Man, and Cybernetics (SMC)","6 Jan 2022","2021","","","1165","1171","Adaptive adjustment of excavation parameters makes a significant role in the process of tunneling by tunnel boring machine (TBM), which ensures the tunneling carried out safely and efficiently. Though substantial effort has been devoted to this area, there is still a lack of a comprehensive method for TBM data analysis. In this paper, we analyzed the TBM data from different perspectives. The data source is from the Songhua River Water Conveyance Project. In order to facilitate the processing and analysis of the data, we proposed the concepts of rising characteristic interval (RCI) and stable characteristic interval (SCI), which are the first 30 seconds of the rising stage and one sixth of the center part of the stable stage respectively. As a key parameter, the cutterhead torque (T), which reflects the interaction between the cutter and the soil, is selected as our prediction target. In order to forecast the value of T in the SCIs, the time series characteristic and the non time series (mean and variance) characteristic of the important excavation parameters in the RCIs are analyzed. A sequential combination of long short-term memory (LSTM) and multi-layer perceptrons (MLP), LSTM-MLP for short, is used to make a comprehensive analysis of the two characteristics. Notably, adaptive genetic algorithm (AGA) was employed to optimize the topology structure and the hyper parameters of our neural network, which ensures the convergence of the basic genetic algorithm and maintains the diversity of the population at the same time. The experimental results indicate that, LSTM-MLP performs better in comparison with LSTM network and backpropagation neural network (BPNN, a kind of MLP). Our work provides a reference for the control and optimization of TBM’s excavation parameters. To make our results fully reproducible, all the relevant source codes and the preprocessed dataset are publicly available at https://github.com/Dandelionslove/LSTM MLP for TBM.","2577-1655","978-1-6654-4207-7","10.1109/SMC52423.2021.9659274","Delta; National Natural Science Foundation of China; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9659274","","Torque;Network topology;Geology;Time series analysis;Neural networks;Tunneling;Excavation","backpropagation;boring machines;construction equipment;data analysis;genetic algorithms;multilayer perceptrons;neural nets;time series;tunnels","time series characteristic;important excavation parameters;short-term memory;adaptive genetic algorithm;hyper parameters;basic genetic algorithm;backpropagation neural network;optimization;TBM's excavation parameters;cutterhead torque;AGA-optimized LSTM-MLP;adaptive adjustment;tunnel boring machine;tunneling;substantial effort;TBM data analysis;data source;Songhua River Water Conveyance Project;stable characteristic interval;30 seconds;rising stage;center part;stable stage;prediction target;time 30.0 s","","","","25","IEEE","6 Jan 2022","","","IEEE","IEEE Conferences"
"Studying the Characteristics of a ""Good"" GUI Test Suite","Q. Xie; A. M. Memon","University of Maryland, College Park, MD; University of Maryland, College Park, MD","2006 17th International Symposium on Software Reliability Engineering","11 Dec 2006","2006","","","159","168","The widespread deployment of graphical-user interfaces (GUIs) has increased the overall complexity of testing. A GUI test designer needs to perform the daunting task of adequately testing the GUI, which typically has very large input interaction spaces, while considering tradeoffs between GUI test suite characteristics such as the number of test cases (each modeled as a sequence of events), their lengths, and the event composition of each test case. There are no published empirical studies on GUI testing that a GUI test designer may reference to make decisions about these characteristics. Consequently, in practice, very few GUI testers know how to design their test suites. This paper takes the first step towards assisting in GUI test design by presenting an empirical study that evaluates the effect of these characteristics on testing cost and fault detection effectiveness. The results show that two factors significantly effect the fault-detection effectiveness of a test suite: (1) the diversity of states in which an event executes and (2) the event coverage of the suite. Test designers need to improve the diversity of states in which each event executes by developing a large number of short test cases to detect the majority of ""shallow"" faults, which are artifacts of modern GUI design. Additional resources should be used to develop a small number of long test cases to detect a small number of ""deep"" faults","2332-6549","0-7695-2684-5","10.1109/ISSRE.2006.45","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4021981","","Graphical user interfaces;Software testing;Fault detection;Costs;Application software;Packaging;Computer science;Educational institutions;Performance evaluation;Event detection","fault diagnosis;graphical user interfaces;program debugging;program testing","graphical user interface testing;fault detection","","23","","17","","11 Dec 2006","","","IEEE","IEEE Conferences"
"Information technology preparations for the Pluto encounter from mission operations to science retrieval","G. Griffith; P. Hartman","The Johns Hopkins University, Applied Physics Laboratory (APL), Laurel, MD 20723-6099; The Johns Hopkins University, Applied Physics Laboratory (APL), Laurel, MD 20723-6099","2017 IEEE Aerospace Conference","8 Jun 2017","2017","","","1","6","The Space Exploration Sector (SES) of the Johns Hopkins University Applied Physics Laboratory (APL) currently houses the Mission Operations Center (MOC) for the National Aeronautics and Space Administration (NASA) New Horizons mission. In July 2015, New Horizons encountered Pluto. Prior to this encounter, APL had to prepare for its key role in this historic event by refining a number of its information technology (IT) capabilities. Additional redundancy was built into our infrastructure to ensure diversity. A Remote Mission Operations Center (RMOC) was designed, developed, and installed at the Jet Propulsion Laboratory (JPL) to be used in the event of a catastrophic event on the East Coast that would render both the MOC and the Disaster Recovery Control Center (DRCC) unusable. The Emergency Control Center (ECC) at the Goldstone Complex, which serves as the backup to JPL's Deep Space Operations Center (DSOC), was upgraded to support the New Horizons mission. The amount of web traffic in the weeks prior to, during, and in the weeks following the encounter were expected to far exceed the Laboratory's capabilities for handling such traffic. To reduce the risk of web traffic overloading the APL IT security infrastructure and possibly causing a bottleneck in our intrusion detection and intrusion prevention devices, we elected to move our web services for the Pluto encounter data to Akamai. APL modified Internet service provider contracts to allow for burst traffic and established connectivity for regional diversity. APL took cyber preparedness seriously, performing numerous tabletop exercises to prepare response procedures for various cyber events that would minimize the impact on New Horizon operations. The New Horizons Science Team began placing increased demands on APL six months prior to the encounter, holding numerous Operational Readiness Tests. Each team involved in these tests had specific requirements related to space allocations, network configurations, printers, computers, and peripherals that needed to be settled. Enterprise coordination was very important. The many different APL departments worked together, and the Laboratory was ready to host the event well in advance of the encounter. This paper discusses the basic mission architecture, the plan that was developed to support the Pluto encounter, improvements instituted (the network upgrades, addition of the RMOC and ECC, additional redundancy, etc.), scheduling constraints, resolution of unforeseen problems, and lessons learned.","","978-1-5090-1613-6","10.1109/AERO.2017.7943692","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943692","","Servers;Printers;Computer architecture;Software;Testing;Buildings;Pluto","aerospace computing;information technology;Pluto;redundancy;security of data","science retrieval;pluto encounter;information technology preparation;space exploration sector;SES;Johns Hopkins university applied physics laboratory;APL;MOC;National Aeronautics and Space Administration;NASA;new horizons mission;remote mission operations center;RMOC;disaster recovery control center;DRCC;emergency control center;ECC;goldstone complex;deep space operations center;DSOC;web traffic risk reduce;APL IT security infrastructure;intrusion prevention;intrusion detection;Internet service provider;space allocations;network configuration;printer;computer;peripheral;enterprise coordination;scheduling constraints","","","","1","","8 Jun 2017","","","IEEE","IEEE Conferences"
"An Adaptive Software Fault-Tolerant Framework for Ubiquitous Vehicular Technologies","M. Rizwan; A. Nadeem; M. Iqbal; S. Sarwar; M. Safyan; Z. U. Qayyum",NA; NA; NA; NA; NA; NA,"IEEE Communications Standards Magazine","7 Jan 2021","2020","4","4","26","32","The probability of the occurrence of faults increases manifolds when program lines of code exceed a few thousand in ubiquitous applications. Fault mitigation in ubiquitous applications, such as those of autonomous vehicular technologies (VTs), has not been effective even with the use of formal methods. Faults in such applications require exhaustive testing for a timely fix, which seems infeasible computationally. This emphasizes the imperative role of software fault tolerance (SFT) for autonomous applications. Several SFT techniques have been proposed, but failures revealed in VT applications imply that existing SFT techniques need to be fine-tuned. In this article, current replication-based SFT techniques are analyzed and classified with respect to their diversity, adjudication, and adaptivity. Essential parameters (reliability, time, variance, etc.) for adjudication, diversity, and adaptiveness are recorded. The identified parameters are mapped to different techniques (e.g., AFTRC, SCOP, VFT) for observing their shortcomings. Consequently, a generic framework named Diverse Parallel Adjudication for Software Fault Tolerance (DPA-SFT) is proposed. DPA-SFT addresses the shortcomings of existing SFT techniques for VTs with the added value of parallel and diverse adjudication. A prototype implementation of the proposed framework has been developed for assessing the viability of DPA-SFT over modules of VT. An empirical comparison of the proposed framework is performed with prevalent techniques (AFTRC, SCOP, VFT, etc). A thorough evaluation suggests that DPA-SFT performs better than contemporary SFT techniques in VTs due to its parallel and diverse adjudication.","2471-2833","","10.1109/MCOMSTD.001.2000012","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9316439","","Fault tolerance;Vehicular and wireless technologies;Fault tolerant systems;Prototypes;Software testing;Software reliability","fault tolerant computing;probability;software fault tolerance;traffic engineering computing;ubiquitous computing","ubiquitous vehicular technologies;fault mitigation;autonomous vehicular technologies;software fault tolerance;autonomous applications;VT applications;adaptiveness;DPA-SFT addresses;diverse adjudication;diverse parallel adjudication;replication-based SFT techniques;adaptive software fault-tolerant framework","","","","15","","7 Jan 2021","","","IEEE","IEEE Magazines"
"The ART of Divide and Conquer: An Innovative Approach to Improving the Efficiency of Adaptive Random Testing","C. Chow; T. Y. Chen; T. H. Tse","Univ. of Hong Kong, Hong Kong, China; Swinburne Univ. of Technol., Hawthorn, VIC, Australia; Univ. of Hong Kong, Hong Kong, China","2013 13th International Conference on Quality Software","23 Sep 2013","2013","","","268","275","Test case selection is a prime process in the engineering of test harnesses. In particular, test case diversity is an important concept. In order to achieve an even spread of test cases across the input domain, Adaptive Random Testing (ART) was proposed such that the history of previously executed test cases are taken into consideration when selecting the next test case. This was achieved through various means such as best candidate selection, exclusion, partitioning, and diversity metrics. Empirical studies showed that ART algorithms make good use of the concept of even spreading and achieve 40 to 50% improvement in test effectiveness over random testing in revealing the first failure, which is close to the theoretical limit. However, the computational complexity of ART algorithms may be quadratic or higher, and hence efficiency is an issue when a large number of previously executed test cases are involved. This paper proposes an innovative divide-and-conquer approach to improve the efficiency of ART algorithms while maintaining their performance in effectiveness. Simulation studies have been conducted to gauge its efficiency against two most commonly used ART algorithms, namely, fixed size candidate set and restricted random testing. Initial experimental results show that the divide-and-conquer technique can provide much better efficiency while maintaining similar, or even better, effectiveness.","2332-662X","978-0-7695-5039-8","10.1109/QSIC.2013.19","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6605937","adaptive random testing;divide and conquer;efficiency;effectiveness;software testing;test harness","Subspace constraints;Power capacitors;Testing;Computational complexity;Algorithm design and analysis;Measurement;Partitioning algorithms","computational complexity;program testing","innovative approach;adaptive random testing;test case selection;computational complexity;ART algorithms;innovative divide-and-conquer approach;fixed size candidate set;restricted random testing","","12","","16","","23 Sep 2013","","","IEEE","IEEE Conferences"
"Similarity-Based Search for Model Checking: A Pilot Study with Java PathFinder","E. Ibrahimov; J. Wang; Z. Q. Zhou","Sch. of Comput. Sci. & Software Eng., Univ. of Wollongong, Wollongong, NSW, Australia; Sch. of Comput. Sci. & Software Eng., Univ. of Wollongong, Wollongong, NSW, Australia; Sch. of Comput. Sci. & Software Eng., Univ. of Wollongong, Wollongong, NSW, Australia","2013 13th International Conference on Quality Software","23 Sep 2013","2013","","","238","244","When a model checker cannot explore the entire state space because of limited resources, model checking becomes a kind of testing with an attempt to find a failure (violation of properties) quickly. We consider two state sequences in model checking: (i) the sequence in which new states are generated, and (ii) the sequence in which the states generated in sequence (i) are checked for property violation. We observe that neighboring states in sequence (i) often have similarities in certain ways. Based on this observation we propose a search strategy, which generates sequence (ii) in such a way that similar states are evenly spread over the sequence. As a result, neighboring states in sequence (ii) can have a higher diversity. A pilot empirical study with Java Path Finder suggests that the proposed strategy can outperform random search in terms of creating equal or smaller number of states to detect a failure.","2332-662X","978-0-7695-5039-8","10.1109/QSIC.2013.15","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6605933","Model checking;random search;similarity-based search;heuristics;adaptive random sequence;Java PathFinder","Scattering;Java;Subspace constraints;Model checking;Search problems;Random sequences","failure analysis;Java;program testing;program verification","similarity-based search;model checking;Java PathFinder;state space;software testing;software failure;state sequences;software property violation;empirical analysis","","","","6","","23 Sep 2013","","","IEEE","IEEE Conferences"
"Testing of Component-Based Software: A Metamorphic Testing Methodology","X. Lu; Y. Dong; C. Luo","Sch. of Comput. Sci., Northwestern Polytech. Univ., Xi'an, China; Sch. of Comput. Sci., Northwestern Polytech. Univ., Xi'an, China; Sch. of Comput. Sci., Northwestern Polytech. Univ., Xi'an, China","2010 7th International Conference on Ubiquitous Intelligence & Computing and 7th International Conference on Autonomic & Trusted Computing","13 Dec 2010","2010","","","272","276","In the process of testing Component-based software, Oracle problem comes into existence frequently because of the diversity of component running environment and complicated interactions among components. In this paper, we exploit the features of the component-based software and metamorphic testing (MT) to alleviate the issues. The metamorphic class will invoke relevant component to execute test cases and use their metamorphic relations to defect faults. Test cases for the unit test phase are proposed to generate follow-up test cases for the integration test phase. It has potentials to shift the testing effort from the construction of the integration test sets to the development of metamorphic relations.","","978-1-4244-9043-1","10.1109/UIC-ATC.2010.75","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5667186","Component testing;Metamorphic Testing;Metamorphic Relation","Testing;Exchange rates;Programming;Software engineering;Conferences;Embedded software","object-oriented programming;program testing","component-based software testing;metamorphic testing methodology;Oracle problem;component running environment;complicated interactions;unit test phase","","7","","12","","13 Dec 2010","","","IEEE","IEEE Conferences"
"A method for developing agent-based models of socio-technical systems","I. Nikolic; A. Ghorbani","Faculty of Technology, Policy and Management, Section Energy and Industry, TU Delft, Postbus 5015, 2600 GA, Delft; Faculty of Technology, Policy and Management, Section Energy and Industry, TU Delft, Postbus 5015, 2600 GA, Delft","2011 International Conference on Networking, Sensing and Control","13 Jun 2011","2011","","","44","49","Agent-based modeling is one of the popular tools for analyzing complex socio-technical systems. Because of the complex nature of such systems a systematic methodology is required to guide the modeling process. By studying the existing methodologies in MAS we distinguished four major differences between MAS and ABM regarding goals, system scale and diversity, level of system understanding and verification and validation concerns. In this paper we take these differences into account and based on more than 25 case studies, we present a methodological framework for developing agent-based models that consists of five general iterative phases. These phases namely: system analysis, model design, detailed design, implementation and evaluation further consists of smaller step that are also addressed in this paper. This methodology provides a tool independent template while respecting the specific requirements for ABM.","","978-1-4244-9573-3","10.1109/ICNSC.2011.5874914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5874914","","Analytical models;Computational modeling;Biological system modeling;Software;Testing;Unified modeling language;Ontologies","iterative methods;large-scale systems;multi-agent systems","agent based modeling;socio-technical systems;general iterative phases;tool independent template","","16","","13","","13 Jun 2011","","","IEEE","IEEE Conferences"
"Probabilistic distribution factors assessment using OptimalPowerPrice Mathematica software, case study: Test 25 buses test power system","O. Pop; D. Paunescu; S. Kilyeni; M. Nemes; A. Kilyeni; C. Barbulescu","""Politehnica"" University, Electrical Power Engineering Department, Timisoara, Romania; ""Politehnica"" University, Department of Mathematics, Timisoara, Romania; ""Politehnica"" University, Electrical Power Engineering Department, Timisoara, Romania; ""Politehnica"" University, Electrical Power Engineering Department, Timisoara, Romania; ""Politehnica"" University, Communication and Foreign Languages Department, Timisoara, Romania; ""Politehnica"" University, Electrical Power Engineering Department, Timisoara, Romania","2009 5th International Symposium on Applied Computational Intelligence and Informatics","26 Jun 2009","2009","","","453","458","Competition within the electric power systems has proven the importance of distribution factors assessment. In addition, load characteristic is unpredictable, leading to a diversity of supply paths. As a result, probabilistic power flow analysis can provide better tools and information for determining the tracing of the generator-consumer path. In this paper, the authors analyze the probabilistic distribution power factors method using the OptimalPowerPrice Mathematica software. Moreover, a correlation between the generalized distribution factors is obtained by means of probabilistic and deterministic methods. The case study in Section IV presents the above approach using a 25 buses test power system.","","978-1-4244-4477-9","10.1109/SACI.2009.5136291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5136291","distribution factors;probabilistic power flow;optimal power price","Software testing;System testing;Power systems;Computational intelligence;Informatics","mathematics computing;power distribution;power engineering computing","probabilistic distribution factors;OptimalPowerPrice Mathematica software;electric power systems;probabilistic power flow analysis;generator-consumer path","","4","","16","","26 Jun 2009","","","IEEE","IEEE Conferences"
"Cecil: a sequencing constraint language for automatic static analysis generation","K. M. Olender; L. J. Osterweil","Dept. of Comput. Sci., Colorado Univ., Boulder, CO, USA; Dept. of Comput. Sci., Colorado Univ., Boulder, CO, USA","IEEE Transactions on Software Engineering","6 Aug 2002","1990","16","3","268","280","A flexible and general mechanism for specifying problems relating to the sequencing of events and mechanically translating them into dataflow analysis algorithms capable of solving those problems is presented. Dataflow analysis has been used for quite some time in compiler code optimization. Most static analyzers have been custom-built to search for fixed and often quite limited classes of dataflow conditions. It is shown that the range of sequences for which it is interesting and worthwhile to search in actually quite broad and diverse. A formalism for specifying this diversity of conditions is created. It is shown that these conditions can be modeled essentially as dataflow analysis problems for which effective solutions are known. It is also shown how these solutions can be exploited to serve as the basis for mechanical creation of analyzers for these conditions.<<ETX>></ETX>","1939-3520","","10.1109/32.48935","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=48935","","Software quality;Computer science;Data analysis;Software tools;Software testing;Security;Software engineering;Algorithm design and analysis;Optimizing compilers;Automata","automatic programming;parallel programming;program compilers;specification languages","Cecil;sequencing constraint language;automatic static analysis generation;general mechanism;dataflow analysis algorithms;compiler code optimization;custom-built;dataflow conditions;dataflow analysis problems","","63","2","34","","6 Aug 2002","","","IEEE","IEEE Journals"
"The development of a focal plane array data system for component-level characterization and real-time mission simulation testing","R. H. Fugerer; D. J. Hervig; L. L. Holt; C. R. Banks; D. I. Jennings; T. J. Worley","Micro Craft Technol./AEDC Oper., Arnold AFB, TN, USA; Micro Craft Technol./AEDC Oper., Arnold AFB, TN, USA; Micro Craft Technol./AEDC Oper., Arnold AFB, TN, USA; Micro Craft Technol./AEDC Oper., Arnold AFB, TN, USA; Micro Craft Technol./AEDC Oper., Arnold AFB, TN, USA; Micro Craft Technol./AEDC Oper., Arnold AFB, TN, USA","ICIASF '95 Record. International Congress on Instrumentation in Aerospace Simulation Facilities","6 Aug 2002","1995","","","2/1","210","This paper will describe the USAF Arnold Engineering Development Center (AEDC) technology efforts that provide signal processing and data system support for infrared (IR) Focal Plane Array (FPA) testing. The requirements for AEDC space sensor testing range from component-level FPA characterization to advanced mission simulation. The technology efforts underway address these requirements by developing hardware and software that meet AEDC's generic needs for FPA testing. Component-level FPA characterization places unique requirements on system fidelity and bandwidth performance. Diversity in sensor types being tested and levels of sensor integration creates the need for versatility in data handling and sensor interfaces. Mission simulation requirements emphasize the need for extended data storage, system throughput, and data display capabilities. A signal processing system will be presented which addresses AEDC's requirements for component-level sensor operation data acquisition, and flexible interface architectures that can be modified quickly to accommodate different sensor interfaces and data formats. The system will also address the need for high-speed storage of very large data arrays during mission simulation testing. Techniques used to verify and validate system operation will also be presented.","","0-7803-2088-3","10.1109/ICIASF.1995.519108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=519108","","Data systems;Sensor phenomena and characterization;Space technology;Array signal processing;System testing;Sensor systems;Data engineering;Space missions;Hardware;Software testing","focal planes;infrared imaging;aerospace testing;aerospace simulation;data acquisition;calibration","focal plane array data system;component-level characterization;real-time mission simulation testing;USAF Arnold Engineering Development Center;signal processing support;data system support;advanced mission simulation;sensor integration;data handling;system throughput;data acquisition;flexible interface architectures;radiometric calibration;IR imaging","","","","","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Correspondent computing for software implementation fault tolerance","P. . -N. Lee; J. Blankenship","Dept. of Comput. Sci., Houston Univ., University Park, TX, USA; Dept. of Comput. Sci., Houston Univ., University Park, TX, USA","Proceedings of the 1990 Symposium on Applied Computing","6 Aug 2002","1990","","","12","19","Correspondent computing, which achieves diversity through correspondent operations and uses a decision algorithm which is based on correspondence checking rather than majority voting or assertion checking, is proposed. The significance of this is that multiple diverse software versions are produced from a single algorithm and the assertions used in the correspondence test are more exact and easier to formulate. The ability of the correspondent computing method to generate correspondent versions systematically is further enhanced by the introduction of 'partial' reciprocal operations. Their role in creating reciprocal correspondent program modules tolerant to software implementation faults is explored in an actual program which implements a well-known triangle algorithm.<<ETX>></ETX>","","0-8186-2031-5","10.1109/SOAC.1990.82133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=82133","","Fault tolerance;Fault tolerant systems;Voting;Software algorithms;Programming profession;Software testing;Software systems;Application software;Computer science;Space vehicles","fault tolerant computing;software engineering","software implementation fault tolerance;correspondent operations;decision algorithm;correspondence checking;multiple diverse software versions;correspondence test;correspondent computing method;reciprocal operations;reciprocal correspondent program modules;well-known triangle algorithm","","","","8","","6 Aug 2002","","","IEEE","IEEE Conferences"
"Enabling the Large-Scale Emulation of Internet of Things Firmware With Heuristic Workarounds","D. Kim; E. Kim; M. Kim; Y. Jang; Y. Kim",Korea Advanced Institute of Science and Technology; Korea Advanced Institute of Science and Technology; Affiliated Institute of the Electronics and Telecommunications Research Institute; Oregon State University; Korea Advanced Institute of Science and Technology,"IEEE Security & Privacy","28 Oct 2021","2021","19","6","26","35","To evaluate Internet of Things device security, researchers have attempted to emulate and dynamically analyze firmware. However, this approach cannot deal with complex hardware/environmental diversities. We show that heuristic workarounds can enable firmware emulation and facilitate the discovery of vulnerabilities.","1558-4046","","10.1109/MSEC.2021.3076226","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9431371","","Microprogramming;Internet of Things;Computer security;Software testing;Performance evaluation;Wireless communication;Complexity theory;Software engineering;Heuristic algorithms","firmware;Internet of Things;security of data","heuristic workarounds;firmware emulation;large-scale emulation;Internet of Things firmware;Internet of Things device security","","","","15","IEEE","14 May 2021","","","IEEE","IEEE Magazines"
"Evaluating a Training Process in a Handover Context","A. S. Khan; M. Kajko-Mattsson","Sch. of ICT, KTH R. Inst. of Technol., Stockholm, Sweden; Sch. of ICT, KTH R. Inst. of Technol., Stockholm, Sweden","2011 37th EUROMICRO Conference on Software Engineering and Advanced Applications","3 Nov 2011","2011","","","443","450","Although there exist some people management process models related to the education and training of software engineers, there are no process models that are adapted to specific software engineering contexts and processes. In this paper, we suggest a set of education and training activities that are applicable in the context of a handover process. We then evaluate these activities within twenty organizations. Although our results reveal great diversity of using these activities, they still show that they are realistic and appropriately mirror the industrial status within a handover context.","2376-9505","978-1-4577-1027-8","10.1109/SEAA.2011.68","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6068382","transition;education;knowledge;transfer","Training;Organizations;Maintenance engineering;Materials;Software;Testing;Context","computer science education;software engineering;training","training process;handover context;people management process model;education;software engineers;software engineering context","","","","12","","3 Nov 2011","","","IEEE","IEEE Conferences"
"Automated optimum test case generation using web navigation graphs","A. Shahzad; S. Raza; M. N. Azam; K. Bilal; Inam-ul-Haq; S. Shamail","Department of Computer Science, LUMS, DHA, Lahore; Department of Computer Science, LUMS, DHA, Lahore; Department of Computer Science, LUMS, DHA, Lahore; Department of Computer Science, LUMS, DHA, Lahore; Department of Computer Science, LUMS, DHA, Lahore; Department of Computer Science, LUMS, DHA, Lahore","2009 International Conference on Emerging Technologies","11 Dec 2009","2009","","","427","432","Increased diversity and complexity of software systems derived the need for test automation. Test Automation is the use of software for automatic execution of tests, comparison of results with expected outcome, setting up preconditions for test and test reporting functions. Model based testing is a test automation approach that generates and maintains more useful and flexible tests from explicit descriptions of the application. Graph theory techniques have been an important part of model based testing and several graph theory techniques have been proposed in the literature. We used a famous graph theory technique called maximum network flows for generating minimum number of test cases covering all features of a system. We used a web based case study to describe the working of the proposed optimum path finding algorithm. We found certain constraints on web navigation graph in order to completely reflect the system in the form of a graph. The resulting web navigation graph is given as input to the algorithm that we implemented, that returns the optimal test cases for the web application system. We then graphically showed the optimality and feature coverage of the algorithm with respect to the case study.","","978-1-4244-5630-7","10.1109/ICET.2009.5353134","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5353134","","Automatic testing;Navigation;Software testing;System testing;Graph theory;Automation;Application software;Software systems;Computer science;Programming","graph theory;Internet;program testing","optimum test case generation;Web navigation graphs;test automation;model based testing;graph theory techniques;maximum network flows","","","","16","","11 Dec 2009","","","IEEE","IEEE Conferences"
"A viable system perspective on enterprise architecture management","S. Buckl; F. Matthes; C. M. Schweda","Chair for Informatics 19, Technische Universität München (TUM), D-85748, Garching; Chair for Informatics 19, Technische Universität München (TUM), D-85748, Garching; Chair for Informatics 19, Technische Universität München (TUM), D-85748, Garching","2009 IEEE International Conference on Systems, Man and Cybernetics","4 Dec 2009","2009","","","1483","1488","A number of approaches towards enterprise architecture (EA) management is proposed in literature, differing in the underlying understanding of the EA as well as in the description of the function for performing EA management. These plurality of methods and models should be interpreted as an indicator of the low maturity of the research area. In contrast, some researchers see it as inevitable consequence of the diversity of the enterprises under consideration. Staying to this interpretation, we approach the topic of EA management from a cybernetic point of view. Thereby, we elicit constituents, which should be considered in every EA management function based on a viable system perspective on the topic. From this perspective, we further revisit selected EA management approaches and show to which extent they allude to the viable system nature of the EA.","1062-922X","978-1-4244-2793-2","10.1109/ICSMC.2009.5346262","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5346262","Enterprise Architecture;Cybernetic;Viable System Model;EA management Process;EA management governance","Cybernetics;Conference management;Process planning;Identity management systems;USA Councils;Informatics;Guidelines;Programming;Software testing;Standardization","electronic commerce;information management","enterprise architecture management;cybernetic;EA management function;viable system model","","25","","33","","4 Dec 2009","","","IEEE","IEEE Conferences"
